주간_시작일,상품명,target_audience,수량,금액,평점,배송소요시간,카테고리,브랜드,spend,clicks,impressions,conversions,roas
2024-10-14,Rice,New Users,1,134.69,1.0,44.0,Grocery & Staples,Tella-Master,44940.66,9939,70149,1089,3.1075
2024-10-21,Rice,All,3,1252.17,2.0,33.0,Grocery & Staples,"Ramanathan, Agarwal and Baria",42054.95,7499,64990,710,2.8969230769230765
2024-10-21,Rice,Premium,3,214.8,3.0,21.0,Grocery & Staples,Kanda-Gupta,47361.82,7235,89071,841,2.356
2023-04-03,Salt,Premium,2,75.6,5.0,14.0,Grocery & Staples,Deshpande-Rama,45935.7,9014,108996,961,2.818125
2023-04-10,Salt,Inactive,2,1224.08,1.0,11.0,Grocery & Staples,"Grewal, Swamy and Dayal",42929.31,6259,83522,780,2.48
2023-04-10,Salt,New Users,3,113.4,4.0,16.0,Grocery & Staples,Deshpande-Rama,45597.33,7144,78983,875,3.1538461538461537
2023-05-01,Salt,New Users,1,612.04,3.0,7.0,Grocery & Staples,"Grewal, Swamy and Dayal",55350.17,9995,80535,728,2.649375
2023-05-15,Salt,All,1,37.8,3.0,24.0,Grocery & Staples,Deshpande-Rama,52672.02,10653,82908,1130,3.167222222222222
2023-05-29,Salt,New Users,5,3092.5099999999998,3.3333333333333335,16.666666666666668,Grocery & Staples,"Jhaveri, Kata and Kapur",48001.06,8699,81104,911,2.968125
2023-06-19,Salt,All,1,37.8,3.0,20.0,Grocery & Staples,Deshpande-Rama,34791.79,7203,63264,647,2.8783333333333334
2023-07-03,Salt,Premium,2,1245.62,2.0,18.0,Grocery & Staples,"Jhaveri, Kata and Kapur",42389.51,7869,85360,847,2.7786666666666666
2023-08-21,Salt,Inactive,1,622.81,5.0,30.0,Grocery & Staples,"Jhaveri, Kata and Kapur",55256.8,10778,133351,1051,2.721818181818182
2023-08-21,Salt,New Users,2,1224.08,4.0,34.0,Grocery & Staples,"Grewal, Swamy and Dayal",29310.280000000002,6518,57574,614,3.03
2023-08-21,Salt,Premium,4,1299.6799999999998,3.5,24.0,Grocery & Staples,"Grewal, Swamy and Dayal",50311.37,12728,104313,780,2.6957894736842105
2023-08-28,Salt,Inactive,2,75.6,4.0,13.0,Grocery & Staples,Deshpande-Rama,54430.81,7475,47820,833,2.68
2023-09-18,Salt,All,4,736.2099999999999,3.0,33.0,Grocery & Staples,"Jhaveri, Kata and Kapur",46118.44,9019,92787,953,2.9362500000000002
2023-09-18,Salt,New Users,3,113.4,3.0,18.0,Grocery & Staples,Deshpande-Rama,58624.51,9283,126160,897,2.6523809523809527
2023-11-13,Salt,New Users,2,1245.62,4.0,24.0,Grocery & Staples,"Jhaveri, Kata and Kapur",46076.9,10407,80066,931,2.739333333333333
2023-11-27,Salt,Inactive,2,1224.08,3.0,13.0,Grocery & Staples,"Grewal, Swamy and Dayal",44676.42,6851,72278,636,2.772307692307692
2023-12-04,Salt,New Users,2,1234.85,2.5,23.0,Grocery & Staples,"Grewal, Swamy and Dayal",37636.46,7938,78492,707,2.8153846153846156
2023-12-11,Salt,Premium,3,1868.43,4.0,14.0,Grocery & Staples,"Jhaveri, Kata and Kapur",44578.24,7656,71431,973,2.814
2023-12-18,Salt,All,3,1836.12,3.0,11.0,Grocery & Staples,"Grewal, Swamy and Dayal",36874.94,7473,78834,537,2.8561538461538465
2023-12-18,Salt,Premium,3,113.4,3.0,32.0,Grocery & Staples,Deshpande-Rama,40266.83,7733,99034,886,2.693125
2023-12-25,Salt,Premium,4,1299.6799999999998,4.0,10.5,Grocery & Staples,Deshpande-Rama,41944.23,8368,77566,793,2.728
2024-01-08,Salt,All,2,1245.62,4.0,33.0,Grocery & Staples,"Jhaveri, Kata and Kapur",60311.16,10139,82895,950,2.6038888888888887
2024-01-15,Salt,New Users,2,75.6,5.0,31.0,Grocery & Staples,Deshpande-Rama,44398.89,8534,64222,801,3.0592307692307688
2024-02-05,Salt,Premium,3,1868.43,3.0,21.0,Grocery & Staples,"Jhaveri, Kata and Kapur",43257.770000000004,10317,95757,793,2.7175000000000002
2024-02-12,Salt,New Users,2,1224.08,5.0,30.0,Grocery & Staples,"Grewal, Swamy and Dayal",40265.97,7567,87260,927,2.4705882352941178
2024-02-26,Salt,New Users,3,113.4,5.0,18.0,Grocery & Staples,Deshpande-Rama,67288.18,9821,94368,1159,3.043
2024-03-04,Salt,All,2,1224.08,3.0,20.0,Grocery & Staples,"Grewal, Swamy and Dayal",43578.61,7724,93229,744,2.972857142857143
2024-03-18,Salt,All,3,1836.12,4.0,9.0,Grocery & Staples,"Grewal, Swamy and Dayal",46101.06,8503,81029,693,2.7864285714285715
2024-03-18,Salt,Inactive,3,1868.43,4.0,17.0,Grocery & Staples,"Jhaveri, Kata and Kapur",40988.69,7500,69333,826,2.5961538461538463
2024-04-15,Salt,Inactive,6,1949.52,4.5,7.5,Grocery & Staples,"Grewal, Swamy and Dayal",31148.48,5772,47797,603,3.077
2024-04-22,Salt,All,2,75.6,4.0,13.0,Grocery & Staples,Deshpande-Rama,56313.44,10511,97729,869,2.7325
2024-04-29,Salt,All,3,1836.12,3.0,13.0,Grocery & Staples,"Grewal, Swamy and Dayal",64447.979999999996,12548,86975,944,2.731
2024-05-13,Salt,Inactive,1,622.81,4.0,11.0,Grocery & Staples,"Jhaveri, Kata and Kapur",46092.13,6484,79942,703,2.5515384615384615
2024-05-13,Salt,Premium,1,612.04,1.0,13.0,Grocery & Staples,"Grewal, Swamy and Dayal",42135.32,8737,79719,672,3.0507142857142857
2024-05-20,Salt,All,3,1836.12,3.0,15.0,Grocery & Staples,"Grewal, Swamy and Dayal",35856.88,6902,63570,538,2.429
2024-05-27,Salt,All,1,37.8,4.0,15.0,Grocery & Staples,Deshpande-Rama,50473.36,10173,75535,891,2.605882352941176
2024-06-03,Salt,All,1,37.8,4.0,16.0,Grocery & Staples,Deshpande-Rama,51426.05,8066,58399,688,2.8973333333333335
2024-06-10,Salt,Inactive,1,37.8,4.0,20.0,Grocery & Staples,Deshpande-Rama,44072.76,7150,80528,787,2.670714285714286
2024-06-24,Salt,Inactive,3,1868.43,4.0,12.0,Grocery & Staples,"Jhaveri, Kata and Kapur",44085.83,7835,68802,957,2.520625
2024-07-01,Salt,Premium,1,622.81,3.0,17.0,Grocery & Staples,"Jhaveri, Kata and Kapur",45191.81,8792,71602,754,2.5915384615384616
2024-07-08,Salt,All,1,622.81,4.0,34.0,Grocery & Staples,"Jhaveri, Kata and Kapur",47402.85,7660,93998,842,2.634375
2024-07-22,Salt,Premium,2,75.6,2.0,37.0,Grocery & Staples,Deshpande-Rama,45425.35,8981,83976,884,2.6533333333333333
2024-08-12,Salt,Inactive,1,612.04,2.0,6.0,Grocery & Staples,"Grewal, Swamy and Dayal",60186.090000000004,10495,95509,1056,2.843888888888889
2024-08-12,Salt,New Users,1,612.04,5.0,9.0,Grocery & Staples,"Grewal, Swamy and Dayal",42068.48,9251,86974,730,3.0493333333333337
2024-09-02,Salt,All,2,75.6,4.0,22.0,Grocery & Staples,Deshpande-Rama,73648.81,12932,129557,1434,2.8152173913043477
2024-09-02,Salt,New Users,2,1224.08,5.0,13.0,Grocery & Staples,"Grewal, Swamy and Dayal",42795.72,5808,84907,602,2.8225
2024-09-09,Salt,Premium,2,1245.62,4.0,26.0,Grocery & Staples,"Jhaveri, Kata and Kapur",43990.4,6663,73849,666,2.8057142857142856
2024-09-16,Salt,Premium,2,1245.62,5.0,16.0,Grocery & Staples,"Jhaveri, Kata and Kapur",52683.15,9612,74055,953,2.737058823529412
2024-09-30,Salt,All,3,1868.4299999999998,4.0,22.0,Grocery & Staples,"Jhaveri, Kata and Kapur",45540.23,9842,86000,785,2.715625
2024-09-30,Salt,New Users,2,75.6,3.0,22.0,Grocery & Staples,Deshpande-Rama,59587.56,11047,129928,1077,2.5923809523809522
2024-10-28,Salt,Inactive,1,37.8,3.0,14.0,Grocery & Staples,Deshpande-Rama,28822.65,7549,54387,848,2.6153846153846154
2024-11-04,Salt,Inactive,2,75.6,4.0,18.0,Grocery & Staples,Deshpande-Rama,29775.18,5684,46932,646,2.715
2023-04-10,Shampoo,All,1,367.08,2.0,22.0,Personal Care,Arora-Magar,57264.25,10549,103859,1019,2.7889473684210526
2023-04-17,Shampoo,New Users,2,342.4,3.0,27.0,Personal Care,Malhotra LLC,35359.79,5455,64341,577,2.518181818181818
2023-04-24,Shampoo,All,3,1101.24,3.0,45.0,Personal Care,Arora-Magar,37049.9,7762,65981,646,2.4781818181818185
2023-05-08,Shampoo,Inactive,1,171.2,5.0,18.0,Personal Care,Malhotra LLC,26339.56,6484,55710,586,2.748
2023-05-08,Shampoo,Premium,1,171.2,5.0,15.0,Personal Care,Malhotra LLC,62558.4,9978,113390,996,2.4765
2023-05-15,Shampoo,All,1,242.57,3.0,15.0,Personal Care,"Sathe, Agarwal and Dhar",52672.02,10653,82908,1130,3.167222222222222
2023-05-15,Shampoo,Premium,3,1101.24,4.0,33.0,Personal Care,Arora-Magar,41141.54,8323,78769,783,2.9407692307692312
2023-05-29,Shampoo,Inactive,1,432.39,4.0,27.0,Personal Care,Mitter Group,72971.98,11840,124348,1406,2.623913043478261
2023-06-12,Shampoo,Inactive,3,513.5999999999999,3.0,26.0,Personal Care,Malhotra LLC,35757.04,8441,73213,833,2.9614285714285713
2023-06-12,Shampoo,New Users,3,774.79,4.0,16.5,Personal Care,Malhotra LLC,32524.37,6623,62760,546,2.7758333333333334
2023-06-19,Shampoo,All,2,864.78,4.0,11.0,Personal Care,Mitter Group,34791.79,7203,63264,647,2.8783333333333334
2023-06-19,Shampoo,Inactive,3,1297.17,5.0,22.0,Personal Care,Mitter Group,70140.31,12667,130885,1290,2.590869565217391
2023-06-19,Shampoo,Premium,3,727.71,2.0,6.0,Personal Care,"Sathe, Agarwal and Dhar",39884.53,6358,88402,929,2.857142857142857
2023-06-26,Shampoo,Inactive,1,432.39,3.0,18.0,Personal Care,Mitter Group,47337.12,10464,121776,1006,2.855
2023-06-26,Shampoo,New Users,2,734.16,5.0,17.0,Personal Care,Arora-Magar,47873.51,10316,96487,732,2.69375
2023-07-10,Shampoo,Inactive,2,342.4,4.0,20.0,Personal Care,Malhotra LLC,51539.340000000004,9477,94437,1037,2.3841176470588237
2023-07-31,Shampoo,All,3,1101.24,4.0,15.0,Personal Care,Arora-Magar,36304.24,6213,64302,771,2.732727272727273
2023-08-21,Shampoo,Premium,6,2267.79,3.3333333333333335,19.0,Personal Care,Mitter Group,50311.37,12728,104313,780,2.6957894736842105
2023-08-28,Shampoo,New Users,3,1270.68,2.0,8.0,Personal Care,Sant-Mahajan,71970.96,13027,119308,1332,2.7504347826086954
2023-09-04,Shampoo,All,1,423.56,3.0,16.0,Personal Care,Sant-Mahajan,41361.89,8611,90427,695,2.467142857142857
2023-09-04,Shampoo,Premium,2,847.12,4.0,40.0,Personal Care,Sant-Mahajan,44147.53,7998,76957,694,3.040714285714286
2023-10-02,Shampoo,Inactive,1,242.57,4.0,8.0,Personal Care,"Sathe, Agarwal and Dhar",42641.6,9479,93748,858,2.271875
2023-10-02,Shampoo,New Users,1,171.2,4.0,12.0,Personal Care,Malhotra LLC,66260.29000000001,9576,101616,920,2.772777777777778
2023-10-02,Shampoo,Premium,3,513.5999999999999,5.0,32.0,Personal Care,Malhotra LLC,44962.38,7238,68562,737,2.9
2023-10-09,Shampoo,New Users,2,847.12,1.0,11.0,Personal Care,Sant-Mahajan,54410.89,6581,84851,827,3.0441176470588234
2023-10-16,Shampoo,Inactive,2,342.4,5.0,12.0,Personal Care,Malhotra LLC,63893.43,13328,81561,1301,3.0938095238095236
2023-10-16,Shampoo,New Users,1,432.39,5.0,24.0,Personal Care,Mitter Group,42603.69,8544,77708,811,2.598
2023-10-23,Shampoo,Premium,1,432.39,3.0,7.0,Personal Care,Mitter Group,53661.89,10578,94053,1031,2.6783333333333332
2023-10-30,Shampoo,Inactive,5,1782.31,4.0,15.5,Personal Care,Mitter Group,48603.88,8832,80084,705,2.8993333333333333
2023-10-30,Shampoo,Premium,2,485.14,4.0,20.0,Personal Care,"Sathe, Agarwal and Dhar",48699.99,8942,102514,834,2.7664705882352942
2023-11-06,Shampoo,All,1,432.39,3.0,27.0,Personal Care,Mitter Group,36042.15,6787,66737,767,2.924285714285714
2023-11-06,Shampoo,Inactive,3,513.5999999999999,4.0,33.0,Personal Care,Malhotra LLC,45682.46,9224,79717,867,2.5733333333333333
2023-11-13,Shampoo,All,4,1524.8,4.0,17.0,Personal Care,Arora-Magar,37227.729999999996,6464,74209,558,2.5175
2023-11-27,Shampoo,All,2,342.4,4.0,8.0,Personal Care,Malhotra LLC,53433.4,7874,87412,958,2.877222222222222
2023-11-27,Shampoo,New Users,2,847.12,2.0,18.0,Personal Care,Sant-Mahajan,35592.63,6646,63169,704,2.838461538461538
2023-12-04,Shampoo,Inactive,3,1270.68,4.0,11.0,Personal Care,Sant-Mahajan,53880.52,9401,102698,1025,2.716111111111111
2023-12-11,Shampoo,Inactive,2,342.4,2.0,26.0,Personal Care,Malhotra LLC,20027.67,2380,38212,347,3.028333333333333
2023-12-11,Shampoo,New Users,1,171.2,4.0,35.0,Personal Care,Malhotra LLC,68191.95,13037,150904,1270,2.78375
2023-12-18,Shampoo,Inactive,4,898.9100000000001,2.5,22.5,Personal Care,"Sathe, Agarwal and Dhar",59080.48,10568,99576,1051,2.7649999999999997
2023-12-25,Shampoo,Premium,2,485.14,4.0,15.0,Personal Care,"Sathe, Agarwal and Dhar",41944.23,8368,77566,793,2.728
2024-01-01,Shampoo,Inactive,2,342.4,4.0,37.0,Personal Care,Malhotra LLC,25044.15,3656,47779,456,2.785
2024-01-01,Shampoo,Premium,6,1810.77,4.5,17.0,Personal Care,Mitter Group,53382.9,9502,87521,899,2.651111111111111
2024-01-29,Shampoo,All,1,432.39,5.0,36.0,Personal Care,Mitter Group,47189.21,9148,89216,874,2.998125
2024-01-29,Shampoo,Premium,3,1270.68,3.0,40.0,Personal Care,Sant-Mahajan,54636.56,8867,103201,960,3.0655555555555556
2024-02-26,Shampoo,All,1,171.2,5.0,13.0,Personal Care,Malhotra LLC,45479.43,7248,71803,860,2.632857142857143
2024-02-26,Shampoo,New Users,2,342.4,4.0,15.0,Personal Care,Malhotra LLC,67288.18,9821,94368,1159,3.043
2024-03-04,Shampoo,All,3,584.97,2.5,13.5,Personal Care,"Sathe, Agarwal and Dhar",43578.61,7724,93229,744,2.972857142857143
2024-03-18,Shampoo,All,2,864.78,4.0,34.0,Personal Care,Mitter Group,46101.06,8503,81029,693,2.7864285714285715
2024-03-18,Shampoo,Inactive,3,1101.24,3.0,25.0,Personal Care,Arora-Magar,40988.69,7500,69333,826,2.5961538461538463
2024-03-25,Shampoo,Inactive,2,485.14,5.0,7.0,Personal Care,"Sathe, Agarwal and Dhar",47899.48,8783,92801,791,2.66375
2024-04-22,Shampoo,Inactive,3,1270.68,3.0,12.0,Personal Care,Sant-Mahajan,45856.72,7983,87673,709,2.7028571428571433
2024-05-06,Shampoo,Inactive,2,734.16,4.0,26.0,Personal Care,Arora-Magar,46054.01,7488,81235,1099,2.833125
2024-05-06,Shampoo,Premium,1,432.39,3.0,39.0,Personal Care,Mitter Group,53933.34,9788,117499,1028,3.0673684210526315
2024-05-20,Shampoo,New Users,2,342.4,5.0,15.0,Personal Care,Malhotra LLC,52303.49,9885,75426,926,2.8547058823529414
2024-05-27,Shampoo,All,1,367.08,2.0,17.0,Personal Care,Arora-Magar,50473.36,10173,75535,891,2.605882352941176
2024-06-17,Shampoo,Premium,1,171.2,3.0,39.0,Personal Care,Malhotra LLC,48445.21,9460,91713,656,2.45625
2024-06-24,Shampoo,Premium,2,734.16,4.0,24.0,Personal Care,Arora-Magar,56698.67,10794,106024,1027,2.6785
2024-07-22,Shampoo,All,3,727.71,4.0,22.0,Personal Care,"Sathe, Agarwal and Dhar",48766.61,8111,104841,878,3.141875
2024-08-05,Shampoo,All,1,242.57,4.0,23.0,Personal Care,"Sathe, Agarwal and Dhar",55491.44,10418,105884,1021,2.6766666666666667
2024-08-05,Shampoo,Inactive,3,727.71,4.0,19.0,Personal Care,"Sathe, Agarwal and Dhar",61726.62,10366,114394,937,2.7026315789473685
2024-08-05,Shampoo,New Users,2,864.78,5.0,18.0,Personal Care,Mitter Group,39713.62,7291,85509,815,2.8857142857142857
2024-08-26,Shampoo,New Users,3,1270.68,4.0,10.0,Personal Care,Sant-Mahajan,43269.18,4843,67564,743,2.4861538461538464
2024-09-02,Shampoo,New Users,3,1101.24,1.0,21.0,Personal Care,Arora-Magar,42795.72,5808,84907,602,2.8225
2024-09-09,Shampoo,Inactive,3,1297.17,2.0,24.0,Personal Care,Mitter Group,41550.04,8481,82107,728,2.5335714285714284
2024-09-16,Shampoo,New Users,1,432.39,3.0,20.0,Personal Care,Mitter Group,61225.21,9322,98678,798,2.791578947368421
2024-09-23,Shampoo,All,1,432.39,3.0,42.0,Personal Care,Mitter Group,47070.4,9221,83464,954,2.551875
2024-09-30,Shampoo,Premium,4,1094.79,2.5,13.0,Personal Care,"Sathe, Agarwal and Dhar",38653.62,7299,53808,715,2.495
2024-10-07,Shampoo,Premium,1,423.56,4.0,10.0,Personal Care,Sant-Mahajan,61111.5,8919,102961,1088,2.5545
2024-10-21,Shampoo,Inactive,3,1270.68,2.0,18.0,Personal Care,Sant-Mahajan,67717.91,11409,146839,1048,2.720833333333333
2024-10-21,Shampoo,New Users,1,242.57,5.0,18.0,Personal Care,"Sathe, Agarwal and Dhar",34218.229999999996,6987,68838,605,2.699090909090909
2024-10-28,Shampoo,Inactive,2,485.14,3.0,20.0,Personal Care,"Sathe, Agarwal and Dhar",28822.65,7549,54387,848,2.6153846153846154
2023-03-20,Soap,Premium,3,145.64999999999998,5.0,9.0,Personal Care,"Shere, Thakur and Naik",36226.59,6804,65038,658,2.6266666666666665
2023-04-03,Soap,Inactive,1,48.55,5.0,15.0,Personal Care,"Shere, Thakur and Naik",34810.75,7288,73510,673,2.2623076923076924
2023-04-03,Soap,New Users,1,918.58,3.0,18.0,Personal Care,Mandal LLC,44288.06,6497,64494,916,2.6692307692307695
2023-04-10,Soap,All,2,896.32,4.0,20.0,Personal Care,Barman Inc,57264.25,10549,103859,1019,2.7889473684210526
2023-04-10,Soap,New Users,1,48.55,4.0,19.0,Personal Care,"Shere, Thakur and Naik",45597.33,7144,78983,875,3.1538461538461537
2023-04-17,Soap,All,2,896.32,4.0,20.0,Personal Care,Barman Inc,49074.31,9869,114150,1028,2.7422222222222223
2023-04-24,Soap,All,4,2900.33,1.5,23.0,Personal Care,"Kadakia, Mohan and Sathe",37049.9,7762,65981,646,2.4781818181818185
2023-05-01,Soap,Premium,3,1950.6,1.0,18.0,Personal Care,"Biswas, Kapoor and Patel",39217.0,6775,76987,755,2.6769230769230767
2023-06-05,Soap,Premium,5,242.74999999999997,3.5,19.0,Personal Care,"Shere, Thakur and Naik",53568.17,10356,83398,907,2.900588235294118
2023-06-12,Soap,Premium,4,3137.5600000000004,3.0,16.0,Personal Care,"Biswas, Kapoor and Patel",52403.07,8101,94266,943,2.827058823529412
2023-06-19,Soap,Inactive,5,4655.2,3.0,14.5,Personal Care,Mandal LLC,70140.31,12667,130885,1290,2.590869565217391
2023-06-19,Soap,Premium,3,2849.19,3.0,15.0,Personal Care,"Kadakia, Mohan and Sathe",39884.53,6358,88402,929,2.857142857142857
2023-06-26,Soap,All,3,1950.6,5.0,42.0,Personal Care,"Biswas, Kapoor and Patel",32417.34,6409,45535,693,2.715
2023-07-10,Soap,Inactive,2,896.32,4.0,11.0,Personal Care,Barman Inc,51539.340000000004,9477,94437,1037,2.3841176470588237
2023-07-10,Soap,New Users,2,1300.4,4.0,16.0,Personal Care,"Biswas, Kapoor and Patel",42985.99,7308,84546,869,2.7592857142857143
2023-07-17,Soap,All,2,1300.4,3.0,21.0,Personal Care,"Biswas, Kapoor and Patel",35819.770000000004,7441,76967,759,2.773846153846154
2023-07-17,Soap,Inactive,2,1837.16,3.0,41.0,Personal Care,Mandal LLC,53340.71,11576,101180,807,2.7725
2023-07-24,Soap,Premium,1,918.58,5.0,12.0,Personal Care,Mandal LLC,48265.82,8435,103331,926,2.58875
2023-07-31,Soap,All,6,3901.2,2.5,25.0,Personal Care,"Biswas, Kapoor and Patel",36304.24,6213,64302,771,2.732727272727273
2023-08-07,Soap,Inactive,1,448.16,5.0,9.0,Personal Care,Barman Inc,50843.13,8408,83707,729,2.993333333333333
2023-08-07,Soap,New Users,2,97.1,4.0,12.0,Personal Care,"Shere, Thakur and Naik",82206.24,12667,122689,1282,2.6925000000000003
2023-08-14,Soap,Inactive,2,896.32,4.0,22.0,Personal Care,Barman Inc,44369.52,8050,81172,826,2.4893333333333336
2023-08-21,Soap,All,2,1837.16,3.0,13.0,Personal Care,Mandal LLC,34749.41,5993,61433,635,2.901818181818182
2023-08-21,Soap,New Users,3,2849.19,1.0,13.0,Personal Care,"Kadakia, Mohan and Sathe",29310.280000000002,6518,57574,614,3.03
2023-08-28,Soap,All,1,949.73,2.0,24.0,Personal Care,"Kadakia, Mohan and Sathe",38827.78,6184,54966,650,2.861666666666667
2023-09-18,Soap,Inactive,3,2250.13,4.5,17.5,Personal Care,"Kadakia, Mohan and Sathe",34751.3,4847,57901,622,2.4541666666666666
2023-10-09,Soap,All,3,2849.19,1.0,44.0,Personal Care,"Kadakia, Mohan and Sathe",39382.64,5060,56303,680,3.1174999999999997
2023-10-16,Soap,New Users,2,97.1,3.0,30.0,Personal Care,"Shere, Thakur and Naik",42603.69,8544,77708,811,2.598
2023-10-23,Soap,New Users,1,448.16,4.0,31.0,Personal Care,Barman Inc,14268.95,4145,49901,428,2.575714285714286
2023-10-23,Soap,Premium,2,97.1,4.0,11.0,Personal Care,"Shere, Thakur and Naik",53661.89,10578,94053,1031,2.6783333333333332
2023-10-30,Soap,All,2,97.1,1.0,10.0,Personal Care,"Shere, Thakur and Naik",48885.58,8835,76331,664,2.697857142857143
2023-10-30,Soap,Inactive,2,1899.46,4.0,16.0,Personal Care,"Kadakia, Mohan and Sathe",48603.88,8832,80084,705,2.8993333333333333
2023-11-06,Soap,Premium,3,2849.19,1.0,11.0,Personal Care,"Kadakia, Mohan and Sathe",50781.12,7322,92009,979,2.751764705882353
2023-11-13,Soap,New Users,3,145.64999999999998,2.0,41.0,Personal Care,"Shere, Thakur and Naik",46076.9,10407,80066,931,2.739333333333333
2023-12-11,Soap,Inactive,3,2849.19,4.0,34.0,Personal Care,"Kadakia, Mohan and Sathe",20027.67,2380,38212,347,3.028333333333333
2023-12-18,Soap,Inactive,2,1300.4,3.0,37.0,Personal Care,"Biswas, Kapoor and Patel",59080.48,10568,99576,1051,2.7649999999999997
2023-12-25,Soap,Premium,1,949.73,3.0,18.0,Personal Care,"Kadakia, Mohan and Sathe",41944.23,8368,77566,793,2.728
2024-01-01,Soap,Premium,1,650.2,5.0,26.0,Personal Care,"Biswas, Kapoor and Patel",53382.9,9502,87521,899,2.651111111111111
2024-01-08,Soap,Inactive,3,1950.6,4.0,6.0,Personal Care,"Biswas, Kapoor and Patel",36953.840000000004,7261,67877,569,3.1266666666666665
2024-01-15,Soap,Premium,4,1792.64,1.0,17.0,Personal Care,Barman Inc,60751.6,12517,98291,889,2.859
2024-01-22,Soap,Inactive,2,1837.16,4.0,10.0,Personal Care,Mandal LLC,52601.24,9429,90257,864,2.7123529411764706
2024-01-29,Soap,All,1,650.2,4.0,10.0,Personal Care,"Biswas, Kapoor and Patel",47189.21,9148,89216,874,2.998125
2024-02-05,Soap,All,2,896.32,2.0,12.0,Personal Care,Barman Inc,52889.51,9910,92258,1033,3.1705555555555556
2024-02-05,Soap,Inactive,3,1344.48,2.0,33.0,Personal Care,Barman Inc,34733.56,4535,44693,509,2.6727272727272724
2024-02-12,Soap,New Users,2,896.32,3.0,13.0,Personal Care,Barman Inc,40265.97,7567,87260,927,2.4705882352941178
2024-02-19,Soap,New Users,3,1344.48,5.0,20.0,Personal Care,Barman Inc,68388.43,11869,115340,1349,2.4952380952380953
2024-02-19,Soap,Premium,3,145.64999999999998,5.0,41.0,Personal Care,"Shere, Thakur and Naik",62563.49,10956,101004,1019,2.813684210526316
2024-02-26,Soap,All,3,2755.74,1.0,11.0,Personal Care,Mandal LLC,45479.43,7248,71803,860,2.632857142857143
2024-03-11,Soap,All,3,1950.6,5.0,14.0,Personal Care,"Biswas, Kapoor and Patel",63053.08,11806,126922,1426,2.591818181818182
2024-03-11,Soap,Inactive,1,48.55,4.0,9.0,Personal Care,"Shere, Thakur and Naik",38921.11,7716,66980,680,2.8430769230769233
2024-03-11,Soap,New Users,1,448.16,4.0,14.0,Personal Care,Barman Inc,47887.22,6132,69665,865,2.805
2024-03-18,Soap,Premium,3,1344.48,5.0,18.0,Personal Care,Barman Inc,55150.46,8590,78379,1012,2.6925
2024-03-25,Soap,New Users,2,1300.4,3.0,23.0,Personal Care,"Biswas, Kapoor and Patel",43831.46,6865,87257,633,2.6438461538461535
2024-04-01,Soap,All,1,448.16,5.0,10.0,Personal Care,Barman Inc,61022.66,9088,79401,973,2.8489473684210527
2024-04-08,Soap,Inactive,1,949.73,5.0,16.0,Personal Care,"Kadakia, Mohan and Sathe",42754.24,6280,73242,593,2.902307692307692
