주간_시작일,지역,상품명,주간_상품_판매량,주간_평균_최고기온,주간_평균_최저기온,주간_평균_일교차,주간_평균_강수량,주간_폭염_일수,주간_폭우_일수
2024-07-09,Sultan Pur Majra,Soap,3,36.3,26.8,9.499999999999996,3.9,0.0,0.0
2024-07-09,Sultan Pur Majra,Sugar,2,35.2,27.0,8.200000000000003,0.5,0.0,0.0
2024-07-09,Tadepalligudem,Bananas,3,31.1,22.6,8.5,2.1,0.0,0.0
2024-07-09,Udaipur,Lotion,2,34.0,25.6,8.399999999999999,1.4,0.0,0.0
2024-07-09,Udaipur,Toothpaste,1,34.0,25.6,8.399999999999999,1.4,0.0,0.0
2024-07-09,Udupi,Lotion,1,29.1,19.7,9.400000000000002,17.4,0.0,0.0
2024-07-09,Unnao,Toilet Cleaner,1,34.8,26.5,8.299999999999997,5.9,0.0,0.0
2024-07-09,Vellore,Ice Cream,2,33.3,26.1,7.199999999999996,1.0,0.0,0.0
2024-07-09,Vellore,Tomatoes,3,33.8,25.8,7.9999999999999964,5.2,0.0,0.0
2024-07-09,Yamunanagar,Biscuits,2,35.8,27.0,8.799999999999997,0.0,0.0,0.0
2024-07-16,Allahabad,Pet Treats,3,32.5,28.0,4.5,2.5,0.0,0.0
2024-07-16,Ambarnath,Baby Wipes,2,27.1,25.9,1.2000000000000028,48.9,0.0,0.0
2024-07-16,Ambattur,Vitamins,3,35.5,27.0,8.5,2.6,0.0,0.0
2024-07-16,Amritsar,Pet Treats,2,35.8,26.4,9.4,1.3,0.0,0.0
2024-07-16,Anantapur,Spinach,1,27.5,22.4,5.100000000000001,28.3,0.0,0.0
2024-07-16,Bally,Onions,3,31.9,26.9,5.0,1.1,0.0,0.0
2024-07-16,Bareilly,Mango Drink,3,32.5,28.0,4.5,2.5,0.0,0.0
2024-07-16,Berhampur,Frozen Vegetables,1,31.4,26.3,5.099999999999998,9.9,0.0,0.0
2024-07-16,Bettiah,Orange Juice,1,35.1,28.2,6.900000000000002,0.3,0.0,0.0
2024-07-16,Bhagalpur,Tomatoes,1,35.1,28.2,6.900000000000002,0.3,0.0,0.0
2024-07-16,Bhalswa Jahangir Pur,Carrots,1,34.2,25.6,8.600000000000001,17.0,0.0,0.0
2024-07-16,Bhavnagar,Pet Treats,1,33.6,26.6,7.0,17.6,0.0,0.0
2024-07-16,Bhavnagar,Potatoes,3,33.0,26.2,6.800000000000001,0.5,0.0,0.0
2024-07-16,Bhilai,Orange Juice,2,32.6,24.9,7.700000000000003,7.0,0.0,0.0
2024-07-16,Bhopal,Baby Food,3,31.9,24.2,7.699999999999999,11.1,0.0,0.0
2024-07-16,Bhusawal,Nuts,1,27.3,25.6,1.6999999999999993,48.3,0.0,0.0
2024-07-16,Bidhannagar,Tomatoes,1,32.0,27.4,4.600000000000001,3.0,0.0,0.0
2024-07-16,Bulandshahr,Dish Soap,2,33.5,27.1,6.399999999999999,7.6,0.0,0.0
2024-07-16,Bulandshahr,Dog Food,1,33.1,28.0,5.100000000000001,4.1,0.0,0.0
2024-07-16,Bulandshahr,Mangoes,3,33.5,27.1,6.399999999999999,7.6,0.0,0.0
2024-07-16,Buxar,Chips,1,33.5,28.3,5.199999999999999,1.3,0.0,0.0
2024-07-16,Buxar,Toilet Cleaner,3,33.8,27.9,5.899999999999999,1.5,0.0,0.0
2024-07-16,Chandrapur,Soap,2,27.3,25.6,1.6999999999999993,48.3,0.0,0.0
2024-07-16,Chinsurah,Butter,2,31.4,26.9,4.5,10.1,0.0,0.0
2024-07-16,Dehradun,Cough Syrup,1,34.4,27.2,7.199999999999999,0.9,0.0,0.0
2024-07-16,Dehri,Pulses,3,34.7,27.4,7.300000000000004,1.2,0.0,0.0
2024-07-16,Dehri,Toilet Cleaner,3,34.2,28.1,6.100000000000001,0.8,0.0,0.0
2024-07-16,Delhi,Pet Treats,3,34.7,27.6,7.100000000000001,2.0,0.0,0.0
2024-07-16,Dibrugarh,Cola,3,31.9,25.8,6.099999999999998,22.5,0.0,0.0
2024-07-16,Erode,Detergent,2,31.2,25.5,5.699999999999999,2.8,0.0,0.0
2024-07-16,Farrukhabad,Butter,3,33.5,27.1,6.399999999999999,7.6,0.0,0.0
2024-07-16,Gwalior,Cola,3,31.1,23.9,7.200000000000003,12.3,0.0,0.0
2024-07-16,Hazaribagh,Dog Food,3,29.7,23.6,6.099999999999998,9.5,0.0,0.0
2024-07-16,Hazaribagh,Onions,2,30.3,23.6,6.699999999999999,0.3,0.0,0.0
2024-07-16,Hindupur,Pet Treats,2,25.9,22.6,3.299999999999997,20.6,0.0,0.0
2024-07-16,Hospet,Lotion,3,25.8,20.0,5.800000000000001,5.2,0.0,0.0
2024-07-16,Jaipur,Cola,1,34.6,26.4,8.200000000000003,0.2,0.0,0.0
2024-07-16,Jalna,Cheese,3,26.9,25.7,1.1999999999999993,54.7,0.0,1.0
2024-07-16,Jamalpur,Mangoes,1,33.5,28.3,5.199999999999999,1.3,0.0,0.0
2024-07-16,Jammu,Cola,3,34.7,28.1,6.600000000000001,0.2,0.0,0.0
2024-07-16,Jodhpur,Butter,3,34.3,26.2,8.099999999999998,9.0,0.0,0.0
2024-07-16,Junagadh,Dish Soap,3,30.8,26.7,4.100000000000001,7.0,0.0,0.0
2024-07-16,Kadapa,Ice Cream,3,28.6,22.9,5.700000000000003,3.6,0.0,0.0
2024-07-16,Kadapa,Pet Treats,2,27.6,22.4,5.200000000000003,13.5,0.0,0.0
2024-07-16,Kalyan-Dombivli,Pet Treats,1,27.6,25.8,1.8000000000000007,45.3,0.0,0.0
2024-07-16,Karawal Nagar,Lotion,2,34.7,28.1,6.600000000000001,0.2,0.0,0.0
2024-07-16,Kavali,Pet Treats,3,27.6,22.4,5.200000000000003,13.5,0.0,0.0
2024-07-16,Khandwa,Dish Soap,2,30.9,24.4,6.5,5.3,0.0,0.0
2024-07-16,Kishanganj,Toothpaste,1,34.2,28.1,6.100000000000001,0.8,0.0,0.0
2024-07-16,Kolhapur,Pulses,3,26.9,25.7,1.1999999999999993,54.7,0.0,1.0
2024-07-16,Kozhikode,Bananas,2,27.0,23.9,3.1000000000000014,6.7,0.0,0.0
2024-07-16,Kulti,Cookies,1,31.4,26.9,4.5,10.1,0.0,0.0
2024-07-16,Mumbai,Instant Noodles,1,27.3,25.6,1.6999999999999993,48.3,0.0,0.0
2024-07-16,Nagaon,Detergent,3,32.2,26.1,6.100000000000001,27.5,0.0,0.0
2024-07-16,Nangloi Jat,Biscuits,2,35.0,27.0,8.0,0.2,0.0,0.0
2024-07-16,Nizamabad,Bread,1,27.5,22.4,5.100000000000001,28.3,0.0,0.0
2024-07-16,Nizamabad,Frozen Vegetables,2,25.8,22.8,3.0,10.2,0.0,0.0
2024-07-16,Pali,Lotion,1,33.7,26.8,6.900000000000002,0.8,0.0,0.0
2024-07-16,Panchkula,Cough Syrup,2,35.4,28.2,7.199999999999999,1.1,0.0,0.0
2024-07-16,Raebareli,Chocolates,3,32.5,28.0,4.5,2.5,0.0,0.0
2024-07-16,Saharsa,Butter,3,35.1,28.2,6.900000000000002,0.3,0.0,0.0
2024-07-16,Srikakulam,Cheese,1,29.8,23.0,6.800000000000001,8.8,0.0,0.0
2024-07-16,Tenali,Pulses,3,27.5,22.4,5.100000000000001,28.3,0.0,0.0
2024-07-16,Thrissur,Dog Food,2,26.5,24.7,1.8000000000000007,25.5,0.0,0.0
2024-07-23,Adoni,Lotion,1,25.5,22.9,2.6000000000000014,10.5,0.0,0.0
2024-07-23,Avadi,Pet Treats,3,36.6,27.0,9.6,0.1,0.0,0.0
2024-07-23,Bareilly,Chocolates,3,34.8,28.6,6.199999999999996,0.2,0.0,0.0
2024-07-23,Bareilly,Dish Soap,2,34.6,28.5,6.100000000000001,0.3,0.0,0.0
2024-07-23,Berhampore,Dish Soap,2,31.8,26.0,5.800000000000001,19.5,0.0,0.0
2024-07-23,Bettiah,Bananas,2,34.2,27.6,6.600000000000001,3.5,0.0,0.0
2024-07-23,Bhilwara,Salt,2,34.0,26.1,7.899999999999999,1.7,0.0,0.0
2024-07-23,Bijapur,Popcorn,3,27.2,20.3,6.899999999999999,0.2,0.0,0.0
2024-07-23,Darbhanga,Pulses,1,34.2,27.6,6.600000000000001,3.5,0.0,0.0
2024-07-23,Dharmavaram,Dish Soap,1,24.9,22.4,2.5,18.2,0.0,0.0
2024-07-23,Dibrugarh,Toilet Cleaner,3,34.5,26.9,7.600000000000001,2.1,0.0,0.0
2024-07-23,Etawah,Cola,2,33.0,26.8,6.199999999999999,23.3,0.0,0.0
2024-07-23,Farrukhabad,Frozen Biryani,3,33.2,26.4,6.800000000000004,16.5,0.0,0.0
2024-07-23,Gudivada,Dish Soap,1,27.2,22.0,5.199999999999999,13.5,0.0,0.0
2024-07-23,Guntur,Nuts,1,25.5,22.9,2.6000000000000014,10.5,0.0,0.0
2024-07-23,Hapur,Baby Food,3,33.2,27.0,6.200000000000003,6.1,0.0,0.0
2024-07-23,Howrah,Dog Food,1,31.7,26.6,5.099999999999998,12.5,0.0,0.0
2024-07-23,Imphal,Cough Syrup,2,33.7,26.4,7.300000000000004,6.9,0.0,0.0
2024-07-23,Jalgaon,Dish Soap,2,26.5,25.5,1.0,42.1,0.0,0.0
2024-07-23,Jalna,Vitamins,3,27.0,25.5,1.5,54.4,0.0,1.0
2024-07-23,Jamalpur,Potatoes,3,35.5,27.4,8.100000000000001,0.6,0.0,0.0
2024-07-23,Kalyan-Dombivli,Mangoes,2,27.4,25.1,2.299999999999997,74.2,0.0,1.0
2024-07-23,Karaikudi,Onions,2,36.6,27.0,9.6,0.1,0.0,0.0
2024-07-23,Karimnagar,Curd,2,24.9,22.4,2.5,18.2,0.0,0.0
2024-07-23,Kota,Dish Soap,2,33.8,25.8,7.9999999999999964,17.6,0.0,0.0
2024-07-23,Mau,Detergent,2,33.2,27.0,6.200000000000003,6.1,0.0,0.0
2024-07-23,New Delhi,Detergent,1,35.7,28.3,7.400000000000002,0.3,0.0,0.0
2024-07-23,Pali,Bread,3,33.8,25.8,7.9999999999999964,17.6,0.0,0.0
2024-07-23,Pallavaram,Bread,2,36.6,27.0,9.6,0.1,0.0,0.0
2024-07-23,Pallavaram,Tomatoes,1,36.5,27.5,9.0,4.6,0.0,0.0
2024-07-23,Panvel,Frozen Biryani,1,27.7,25.6,2.099999999999998,34.2,0.0,0.0
2024-07-23,Proddatur,Frozen Biryani,1,24.9,22.4,2.5,18.2,0.0,0.0
2024-07-23,Raichur,Orange Juice,2,27.2,20.9,6.300000000000001,2.2,0.0,0.0
2024-07-23,Raipur,Eggs,2,29.4,24.5,4.899999999999999,40.7,0.0,0.0
2024-07-23,Saharanpur,Cola,1,33.3,27.2,6.099999999999998,3.5,0.0,0.0
2024-07-23,Sambhal,Pet Treats,2,34.8,28.6,6.199999999999996,0.2,0.0,0.0
2024-07-23,Satna,Bread,2,25.9,23.8,2.099999999999998,30.6,0.0,0.0
2024-07-23,Secunderabad,Rice,3,25.5,22.9,2.6000000000000014,10.5,0.0,0.0
2024-07-23,Silchar,Cat Food,2,31.9,25.9,6.0,18.2,0.0,0.0
2024-07-23,Suryapet,Cat Food,1,28.6,22.6,6.0,4.8,0.0,0.0
2024-07-23,Tenali,Vitamins,1,29.3,23.3,6.0,3.8,0.0,0.0
2024-07-23,Tezpur,Shampoo,3,30.5,26.0,4.5,6.0,0.0,0.0
2024-07-23,Thanjavur,Chips,3,36.6,27.0,9.6,0.1,0.0,0.0
2024-07-23,Thiruvananthapuram,Chips,2,28.4,24.6,3.799999999999997,11.8,0.0,0.0
2024-07-23,Tiruchirappalli,Pet Treats,3,36.7,28.0,8.700000000000003,0.0,0.0,0.0
2024-07-23,Tirunelveli,Potatoes,1,37.0,28.0,9.0,0.1,0.0,0.0
2024-07-23,Tiruppur,Cough Syrup,1,36.5,27.5,9.0,4.6,0.0,0.0
2024-07-23,Ujjain,Chocolates,1,25.9,23.8,2.099999999999998,30.6,0.0,0.0
2024-07-23,Unnao,Bread,1,33.3,27.2,6.099999999999998,3.5,0.0,0.0
2024-07-30,Ahmedabad,Vitamins,1,30.8,26.0,4.800000000000001,12.9,0.0,0.0
2024-07-30,Allahabad,Dog Food,3,32.0,26.3,5.699999999999999,11.9,0.0,0.0
2024-07-30,Anand,Orange Juice,3,32.4,25.4,7.0,2.5,0.0,0.0
2024-07-30,Bareilly,Baby Wipes,3,32.6,26.0,6.600000000000001,5.1,0.0,0.0
2024-07-30,Bhagalpur,Iced Tea,2,32.7,26.7,6.000000000000004,33.1,0.0,0.0
2024-07-30,Bharatpur,Ice Cream,2,31.4,24.9,6.5,3.8,0.0,0.0
2024-07-30,Bhavnagar,Cough Syrup,1,30.0,25.8,4.199999999999999,4.6,0.0,0.0
2024-07-30,Bhimavaram,Detergent,2,30.2,22.6,7.599999999999998,0.5,0.0,0.0
2024-07-30,Bhind,Orange Juice,3,29.5,23.0,6.5,4.6,0.0,0.0
2024-07-30,Chinsurah,Mangoes,3,32.4,24.9,7.5,61.5,0.0,1.0
2024-07-30,Chittoor,Frozen Biryani,3,29.0,22.9,6.100000000000001,4.9,0.0,0.0
2024-07-30,Davanagere,Pulses,3,28.1,19.8,8.3,2.0,0.0,0.0
2024-07-30,Deoghar,Dog Food,2,29.1,22.6,6.5,18.5,0.0,0.0
2024-07-30,Erode,Baby Food,2,36.0,26.9,9.1,1.5,0.0,0.0
2024-07-30,Gopalpur,Detergent,1,31.9,26.1,5.799999999999997,22.4,0.0,0.0
2024-07-30,Guna,Orange Juice,2,25.5,23.4,2.1000000000000014,31.7,0.0,0.0
2024-07-30,Gwalior,Popcorn,3,25.3,23.2,2.1000000000000014,36.7,0.0,0.0
2024-07-30,Hubli–Dharwad,Milk,1,28.1,19.8,8.3,2.0,0.0,0.0
2024-07-30,Ichalkaranji,Eggs,2,27.5,25.6,1.8999999999999984,24.5,0.0,0.0
2024-07-30,Jalna,Toilet Cleaner,1,28.3,25.3,3.0,28.2,0.0,0.0
2024-07-30,Jodhpur,Wheat Flour,1,27.9,25.0,2.8999999999999986,28.0,0.0,0.0
2024-07-30,Kakinada,Toothpaste,2,27.4,22.9,4.5,11.5,0.0,0.0
2024-07-30,Karimnagar,Eggs,3,29.6,23.4,6.200000000000003,1.5,0.0,0.0
2024-07-30,Katihar,Potatoes,3,29.4,25.5,3.899999999999999,12.5,0.0,0.0
2024-07-30,Kharagpur,Frozen Vegetables,1,31.0,24.9,6.100000000000001,28.5,0.0,0.0
2024-07-30,Kirari Suleman Nagar,Cheese,2,37.0,26.5,10.5,116.0,0.0,1.0
2024-07-30,Kochi,Vitamins,3,27.4,24.1,3.299999999999997,5.9,0.0,0.0
2024-07-30,Korba,Sugar,2,26.4,24.0,2.3999999999999986,20.5,0.0,0.0
2024-07-30,Kota,Cough Syrup,1,31.4,24.9,6.5,3.8,0.0,0.0
2024-07-30,Ludhiana,Dish Soap,3,32.7,27.0,5.700000000000003,0.0,0.0,0.0
2024-07-30,Ludhiana,Frozen Biryani,2,30.5,24.8,5.699999999999999,29.8,0.0,0.0
2024-07-30,Malegaon,Cola,3,28.9,25.6,3.299999999999997,5.8,0.0,0.0
2024-07-30,Mira-Bhayandar,Vitamins,3,28.9,25.6,3.299999999999997,5.8,0.0,0.0
2024-07-30,Morbi,Cola,1,30.8,26.0,4.800000000000001,12.9,0.0,0.0
2024-07-30,Morbi,Curd,3,30.0,25.8,4.199999999999999,4.6,0.0,0.0
2024-07-30,Mysore,Detergent,3,22.8,20.2,2.6000000000000014,11.7,0.0,0.0
2024-07-30,Noida,Detergent,2,32.4,26.2,6.199999999999999,2.6,0.0,0.0
2024-07-30,Ongole,Cough Syrup,2,29.9,23.4,6.5,0.0,0.0,0.0
2024-07-30,Panipat,Wheat Flour,3,32.5,26.1,6.399999999999999,1.0,0.0,0.0
2024-07-30,Purnia,Ice Cream,1,32.2,26.5,5.700000000000003,14.8,0.0,0.0
2024-07-30,Rajkot,Cat Food,1,30.8,26.0,4.800000000000001,12.9,0.0,0.0
2024-07-30,Rajkot,Dish Soap,2,29.0,25.5,3.5,44.1,0.0,0.0
2024-07-30,Rampur,Pulses,2,32.4,26.2,6.199999999999999,2.6,0.0,0.0
2024-07-30,Saharanpur,Orange Juice,3,32.4,26.2,6.199999999999999,2.6,0.0,0.0
2024-07-30,Sambhal,Butter,3,32.6,26.0,6.600000000000001,5.1,0.0,0.0
2024-07-30,Sasaram,Pet Treats,3,32.0,25.8,6.199999999999999,5.0,0.0,0.0
2024-07-30,Tadepalligudem,Nuts,1,29.0,22.9,6.100000000000001,4.9,0.0,0.0
2024-07-30,Tirupati,Frozen Biryani,3,28.1,23.0,5.100000000000001,0.4,0.0,0.0
2024-07-30,Vadodara,Eggs,3,29.3,25.5,3.8000000000000007,3.9,0.0,0.0
2024-07-30,Warangal,Tomatoes,1,30.2,22.6,7.599999999999998,0.5,0.0,0.0
2024-08-06,Adoni,Curd,3,30.3,22.8,7.5,0.4,0.0,0.0
2024-08-06,Ahmednagar,Shampoo,2,27.8,25.1,2.6999999999999997,15.5,0.0,0.0
2024-08-06,Alappuzha,Bread,2,27.0,24.5,2.5,16.5,0.0,0.0
2024-08-06,Alappuzha,Soap,3,27.5,24.8,2.6999999999999997,2.4,0.0,0.0
2024-08-06,Amritsar,Frozen Biryani,2,30.8,25.6,5.199999999999999,4.1,0.0,0.0
2024-08-06,Anantapuram,Shampoo,3,29.4,22.9,6.5,0.2,0.0,0.0
2024-08-06,Avadi,Biscuits,2,33.0,25.0,8.0,19.1,0.0,0.0
2024-08-06,Ballia,Bananas,1,28.6,25.1,3.5,40.7,0.0,0.0
2024-08-06,Ballia,Sugar,2,31.0,25.2,5.800000000000001,12.8,0.0,0.0
2024-08-06,Bijapur,Potatoes,2,26.5,20.3,6.199999999999999,19.2,0.0,0.0
2024-08-06,Bulandshahr,Dog Food,3,31.2,25.2,6.0,19.6,0.0,0.0
2024-08-06,Buxar,Frozen Pizza,1,32.6,26.1,6.5,2.4,0.0,0.0
2024-08-06,Buxar,Popcorn,2,31.2,25.9,5.300000000000001,13.8,0.0,0.0
2024-08-06,Dehri,Shampoo,1,31.9,25.4,6.5,15.5,0.0,0.0
2024-08-06,Deoghar,Cough Syrup,1,28.6,21.9,6.700000000000003,18.7,0.0,0.0
2024-08-06,Dhanbad,Pet Treats,2,28.5,22.5,6.0,13.9,0.0,0.0
2024-08-06,Dhule,Rice,1,28.6,25.5,3.1000000000000014,4.2,0.0,0.0
2024-08-06,Dindigul,Carrots,1,33.0,25.0,8.0,19.1,0.0,0.0
2024-08-06,Durgapur,Pet Treats,2,,,,,0.0,0.0
2024-08-06,Faridabad,Biscuits,2,31.2,25.9,5.300000000000001,8.7,0.0,0.0
2024-08-06,Farrukhabad,Bananas,3,31.2,24.6,6.599999999999998,16.4,0.0,0.0
2024-08-06,Giridih,Cheese,2,28.4,22.4,6.0,6.4,0.0,0.0
2024-08-06,Haldia,Frozen Biryani,3,30.9,25.9,5.0,6.0,0.0,0.0
2024-08-06,Howrah,Carrots,1,32.0,25.2,6.800000000000001,24.7,0.0,0.0
2024-08-06,Jalna,Vitamins,1,28.6,25.5,3.1000000000000014,4.2,0.0,0.0
2024-08-06,Jodhpur,Soap,2,29.4,23.9,5.5,4.3,0.0,0.0
2024-08-06,Jorhat,Toothpaste,3,30.2,25.2,5.0,26.6,0.0,0.0
2024-08-06,Kadapa,Chocolates,3,30.3,21.9,8.400000000000002,3.6,0.0,0.0
2024-08-06,Kadapa,Curd,1,28.1,23.0,5.100000000000001,39.0,0.0,0.0
2024-08-06,Kalyan-Dombivli,Nuts,3,28.6,25.5,3.1000000000000014,4.2,0.0,0.0
2024-08-06,Karaikudi,Toilet Cleaner,3,31.8,24.5,7.300000000000001,4.1,0.0,0.0
2024-08-06,Katihar,Biscuits,1,32.6,26.1,6.5,2.4,0.0,0.0
2024-08-06,Kavali,Pet Treats,3,30.3,22.8,7.5,0.4,0.0,0.0
2024-08-06,Khammam,Pain Reliever,3,29.0,22.5,6.5,5.5,0.0,0.0
2024-08-06,Khora ,Onions,2,31.4,26.2,5.199999999999999,3.0,0.0,0.0
2024-08-06,Khora ,Vitamins,3,31.2,25.2,6.0,19.6,0.0,0.0
2024-08-06,Latur,Mango Drink,3,28.6,25.5,3.1000000000000014,5.2,0.0,0.0
2024-08-06,Maheshtala,Dish Soap,2,32.0,25.2,6.800000000000001,24.7,0.0,0.0
2024-08-06,Medininagar,Baby Food,1,28.1,22.8,5.300000000000001,20.8,0.0,0.0
2024-08-06,Nandyal,Biscuits,1,28.1,23.0,5.100000000000001,39.0,0.0,0.0
2024-08-06,Nashik,Toilet Cleaner,1,28.6,25.5,3.1000000000000014,5.2,0.0,0.0
2024-08-06,North Dumdum,Carrots,3,31.2,26.2,5.0,7.5,0.0,0.0
2024-08-06,Orai,Dish Soap,3,31.2,24.6,6.599999999999998,16.4,0.0,0.0
2024-08-06,Orai,Frozen Vegetables,1,31.2,24.6,6.599999999999998,16.4,0.0,0.0
2024-08-06,Pimpri-Chinchwad,Pet Treats,3,28.9,25.7,3.1999999999999997,2.9,0.0,0.0
2024-08-06,Proddatur,Potatoes,2,28.1,23.0,5.100000000000001,39.0,0.0,0.0
2024-08-06,Purnia,Pet Treats,3,31.2,25.9,5.300000000000001,13.8,0.0,0.0
2024-08-06,Ratlam,Carrots,2,29.0,23.5,5.5,3.9,0.0,0.0
2024-08-06,Saharanpur,Cheese,1,31.0,25.2,5.800000000000001,12.8,0.0,0.0
2024-08-06,Sasaram,Lotion,1,32.0,26.0,6.0,8.0,0.0,0.0
2024-08-06,Singrauli,Cat Food,3,28.0,23.5,4.5,12.8,0.0,0.0
2024-08-06,Sultan Pur Majra,Chips,2,30.9,25.5,5.399999999999999,11.4,0.0,0.0
2024-08-06,Udaipur,Detergent,3,29.4,23.9,5.5,4.3,0.0,0.0
2024-08-06,Udupi,Pet Treats,1,27.9,20.2,7.699999999999999,3.0,0.0,0.0
2024-08-06,Uluberia,Mangoes,1,31.0,25.5,5.5,10.1,0.0,0.0
2024-08-06,Uluberia,Toilet Cleaner,2,32.5,25.4,7.100000000000001,10.3,0.0,0.0
2024-08-06,Vellore,Dish Soap,3,32.2,24.9,7.300000000000004,8.8,0.0,0.0
2024-08-06,Vijayawada,Popcorn,3,29.4,22.9,6.5,0.2,0.0,0.0
2024-08-13,Agartala,Lotion,1,32.7,26.1,6.600000000000001,1.6,0.0,0.0
2024-08-13,Agra,Eggs,1,33.2,26.3,6.900000000000002,2.6,0.0,0.0
2024-08-13,Ahmednagar,Pet Treats,2,29.0,25.5,3.5,16.7,0.0,0.0
2024-08-13,Aizawl,Dog Food,3,32.3,25.5,6.799999999999997,15.0,0.0,0.0
2024-08-13,Berhampore,Pet Treats,2,32.8,25.5,7.299999999999997,8.4,0.0,0.0
2024-08-13,Berhampur,Onions,2,31.4,25.5,5.899999999999999,34.7,0.0,0.0
2024-08-13,Bettiah,Cough Syrup,1,33.1,25.8,7.300000000000001,9.5,0.0,0.0
2024-08-13,Bijapur,Bread,2,28.8,21.7,7.100000000000001,2.0,0.0,0.0
2024-08-13,Burhanpur,Cough Syrup,2,30.6,23.7,6.900000000000002,1.3,0.0,0.0
2024-08-13,Chennai,Butter,3,32.0,26.0,6.0,1.6,0.0,0.0
2024-08-13,Chittoor,Tomatoes,2,30.4,22.6,7.799999999999997,2.2,0.0,0.0
2024-08-13,Dewas,Toilet Cleaner,2,30.2,23.3,6.899999999999999,3.1,0.0,0.0
2024-08-13,Gandhinagar,Dish Soap,3,31.0,25.6,5.399999999999999,0.6,0.0,0.0
2024-08-13,Gorakhpur,Chocolates,2,,,,,0.0,0.0
2024-08-13,Gudivada,Instant Noodles,2,31.0,23.2,7.800000000000001,1.1,0.0,0.0
2024-08-13,Guna,Mangoes,3,30.0,23.4,6.600000000000001,1.7,0.0,0.0
2024-08-13,Hapur,Diapers,2,33.4,26.4,7.0,8.2,0.0,0.0
2024-08-13,Howrah,Eggs,2,32.3,25.4,6.899999999999999,56.7,0.0,1.0
2024-08-13,Indore,Chips,2,30.0,23.4,6.600000000000001,1.7,0.0,0.0
2024-08-13,Jaipur,Carrots,2,31.5,24.9,6.600000000000001,0.8,0.0,0.0
2024-08-13,Kadapa,Nuts,3,30.8,23.5,7.300000000000001,0.2,0.0,0.0
2024-08-13,Karimnagar,Frozen Pizza,1,31.0,23.2,7.800000000000001,1.1,0.0,0.0
2024-08-13,Kishanganj,Baby Food,3,32.7,26.1,6.600000000000001,4.3,0.0,0.0
2024-08-13,Kota,Potatoes,2,30.5,24.4,6.100000000000001,25.4,0.0,0.0
2024-08-13,Loni,Potatoes,1,32.0,26.0,6.0,20.5,0.0,0.0
2024-08-13,Madhyamgram,Pet Treats,1,30.5,25.5,5.0,14.9,0.0,0.0
2024-08-13,Madhyamgram,Salt,1,32.7,26.1,6.600000000000001,5.8,0.0,0.0
2024-08-13,Mahbubnagar,Pain Reliever,2,30.4,22.6,7.799999999999997,2.2,0.0,0.0
2024-08-13,Medininagar,Bread,2,29.9,22.2,7.699999999999999,9.0,0.0,0.0
2024-08-13,Munger,Cough Syrup,1,33.5,26.0,7.5,18.5,0.0,0.0
2024-08-13,Nagercoil,Baby Wipes,3,32.5,26.0,6.5,0.1,0.0,0.0
2024-08-13,Nanded,Onions,1,29.6,25.6,4.0,0.5,0.0,0.0
2024-08-13,Nandyal,Wheat Flour,3,28.8,23.5,5.300000000000001,17.3,0.0,0.0
2024-08-13,Nangloi Jat,Cookies,2,30.8,25.2,5.600000000000001,9.1,0.0,0.0
2024-08-13,Nizamabad,Ice Cream,3,31.0,23.2,7.800000000000001,1.1,0.0,0.0
2024-08-13,Noida,Cough Syrup,2,32.0,26.0,6.0,20.5,0.0,0.0
2024-08-13,Panihati,Baby Wipes,3,31.2,24.6,6.599999999999998,2.1,0.0,0.0
2024-08-13,Raiganj,Pulses,1,30.1,25.7,4.400000000000002,19.9,0.0,0.0
2024-08-13,Ramgarh,Cola,3,28.9,22.2,6.699999999999999,3.3,0.0,0.0
2024-08-13,Rampur,Onions,1,33.3,25.9,7.399999999999999,2.1,0.0,0.0
2024-08-13,Rewa,Toothpaste,2,30.8,24.3,6.5,6.7,0.0,0.0
2024-08-13,Salem,Biscuits,1,32.0,26.0,6.0,1.6,0.0,0.0
2024-08-13,Salem,Butter,1,32.0,26.0,6.0,1.6,0.0,0.0
2024-08-13,Secunderabad,Baby Wipes,1,30.8,23.5,7.300000000000001,0.2,0.0,0.0
2024-08-13,Shivpuri,Lotion,2,30.0,23.4,6.600000000000001,1.7,0.0,0.0
2024-08-13,Sirsa,Salt,1,32.7,24.9,7.800000000000004,8.6,0.0,0.0
2024-08-13,Thane,Pet Treats,3,29.6,25.6,4.0,0.5,0.0,0.0
2024-08-13,Thanjavur,Frozen Vegetables,2,32.1,25.5,6.600000000000001,0.5,0.0,0.0
2024-08-13,Thoothukudi,Wheat Flour,2,30.9,26.0,4.899999999999999,1.0,0.0,0.0
2024-08-13,Thrissur,Onions,2,28.8,25.3,3.5,10.4,0.0,0.0
2024-08-13,Tinsukia,Cheese,3,28.9,24.8,4.099999999999998,23.1,0.0,0.0
2024-08-13,Vadodara,Baby Food,3,31.0,25.6,5.399999999999999,0.6,0.0,0.0
2024-08-13,Yamunanagar,Baby Food,3,31.5,26.2,5.300000000000001,8.6,0.0,0.0
2024-08-20,Amaravati,Onions,1,29.2,22.4,6.800000000000001,1.8,0.0,0.0
2024-08-20,Ambattur,Toothpaste,2,31.9,26.6,5.299999999999997,1.0,0.0,0.0
2024-08-20,Amroha,Carrots,2,31.9,25.6,6.299999999999997,13.1,0.0,0.0
2024-08-20,Arrah,Dish Soap,2,32.4,25.8,6.599999999999998,1.1,0.0,0.0
