주문날짜,상품_ID,상품명,카테고리,브랜드,유통기한_일수,지역,회원타입,금액,배송_지연시간,배송소요시간,수량,평점,상품별_평균평점,temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2023-11-18,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,Nandyal,New,145.64999999999998,22.0,41.0,3,2,3.26,29.7,18.5,0.0,11.2,0.0,0.0
2023-06-27,144124,Detergent,Household Care,Lalla-Srinivasan,365,Salem,New,325.34,1.0,19.0,2,5,3.33,36.0,27.7,0.0,8.3,0.0,0.0
2024-06-05,451812,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",365,Tinsukia,Regular,530.85,5.0,19.0,1,3,3.15,31.4,22.9,7.1,8.5,0.0,0.0
2024-01-16,186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",365,Proddatur,Inactive,2636.4,-2.0,12.0,3,1,3.3,29.8,18.3,0.0,11.5,0.0,0.0
2024-06-02,124290,Lotion,Personal Care,Sachdev Group,365,Imphal,Inactive,118.95,1.0,11.0,3,2,3.37,41.4,30.5,0.0,10.899999999999999,1.0,0.0
2023-12-20,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,180,Rewa,Regular,66.12,25.0,44.0,3,3,3.12,21.8,9.2,0.0,12.600000000000001,0.0,0.0
2024-05-30,891833,Curd,Dairy & Breakfast,Mani PLC,7,Bally,Premium,493.19,15.0,30.0,1,5,3.5,34.8,29.8,0.0,4.9999999999999964,0.0,0.0
2023-11-13,51036,Baby Food,Baby Care,Karnik PLC,365,Bellary,Regular,1863.22,13.0,24.0,2,5,3.53,27.1,15.9,0.0,11.200000000000001,0.0,0.0
2023-11-24,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",365,Pondicherry,Regular,1690.35,1.0,12.0,3,4,2.94,25.1,13.4,0.0,11.700000000000001,0.0,0.0
2024-07-16,144124,Detergent,Household Care,Lalla-Srinivasan,365,Erode,Regular,325.34,13.0,25.0,2,5,3.33,31.2,25.5,2.8,5.699999999999999,0.0,0.0
2023-07-23,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Warangal,Inactive,548.5,12.0,24.0,2,5,3.39,28.5,23.1,17.4,5.399999999999999,0.0,0.0
2024-04-30,606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,180,Mehsana,New,738.56,3.0,16.0,2,4,3.53,40.5,26.4,0.0,14.100000000000001,1.0,0.0
2024-01-31,82484,Baby Food,Baby Care,Mallick PLC,365,Bongaigaon,New,914.88,5.0,16.0,1,3,3.5,21.6,10.9,1.8,10.700000000000001,0.0,0.0
2023-04-26,490602,Sugar,Grocery & Staples,Raghavan Inc,365,Silchar,Premium,1098.94,0.0,18.0,2,4,3.25,32.8,19.6,4.9,13.199999999999996,0.0,0.0
2023-06-12,140489,Soap,Personal Care,"Biswas, Kapoor and Patel",365,Etawah,Premium,1300.4,5.0,16.0,2,4,3.39,41.5,31.1,0.0,10.399999999999999,1.0,0.0
2023-03-25,714999,Bread,Dairy & Breakfast,Kala Group,7,Rajpur Sonarpur,Regular,882.51,-5.0,5.0,1,5,3.57,32.6,22.5,0.4,10.100000000000001,0.0,0.0
2024-05-26,382511,Butter,Dairy & Breakfast,Bora-Thakkar,7,Agra,New,1405.08,-4.0,14.0,2,4,3.21,43.2,31.0,0.0,12.200000000000003,1.0,0.0
2023-10-21,859361,Shampoo,Personal Care,Mitter Group,365,Howrah,New,432.39,4.0,24.0,1,5,3.67,30.8,20.8,0.0,10.0,0.0,0.0
2023-08-07,6405,Baby Food,Baby Care,Kashyap-Reddy,365,Tezpur,Regular,709.53,-4.0,7.0,3,1,3.06,30.9,24.9,45.6,6.0,0.0,0.0
2024-08-01,60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,180,Bhagalpur,Regular,1452.82,2.0,13.0,2,4,3.74,32.7,26.7,33.1,6.0000000000000036,0.0,0.0
2024-06-15,687218,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",180,Delhi,Premium,953.46,0.0,18.0,3,3,3.64,43.3,32.2,0.0,11.099999999999994,1.0,0.0
2024-10-23,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Medininagar,Inactive,2092.59,7.0,25.0,3,4,3.46,27.2,19.0,0.0,8.2,0.0,0.0
2023-09-23,897083,Detergent,Household Care,Dutta-Halder,365,Deoghar,Inactive,2918.07,7.0,25.0,3,4,3.28,26.6,22.2,15.2,4.400000000000002,0.0,0.0
2024-05-02,52729,Cat Food,Pet Care,Saini LLC,365,Bikaner,New,632.04,0.0,11.0,2,4,3.56,35.2,20.1,0.0,15.100000000000001,0.0,0.0
2023-06-04,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Amritsar,New,822.75,1.0,14.0,3,3,3.39,34.3,21.4,0.0,12.899999999999999,0.0,0.0
2023-10-04,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Korba,Premium,288.99,-2.0,17.0,3,3,3.38,32.5,23.0,0.0,9.5,0.0,0.0
2024-07-05,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,Ratlam,Regular,48.55,0.0,10.0,1,5,3.26,30.6,23.9,19.6,6.700000000000003,0.0,0.0
2023-08-30,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",365,Pimpri-Chinchwad,Regular,949.73,5.0,24.0,1,2,2.89,29.3,24.4,0.7,4.900000000000002,0.0,0.0
2024-06-29,883013,Eggs,Dairy & Breakfast,Chahal Group,7,Ballia,Inactive,989.88,-2.0,14.0,1,5,3.17,31.9,26.3,3.9,5.599999999999998,0.0,0.0
2024-09-10,968887,Dish Soap,Household Care,Keer-Gill,365,Naihati,Inactive,81.4,16.0,32.0,2,1,3.05,31.9,26.4,3.2,5.5,0.0,0.0
2023-11-04,820973,Baby Wipes,Baby Care,Lall LLC,365,Bidhannagar,New,343.56,-4.0,15.0,3,3,3.39,30.6,22.4,3.5,8.200000000000003,0.0,0.0
2023-12-20,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",365,Imphal,Regular,417.39,5.0,24.0,1,1,2.78,20.4,7.9,0.0,12.499999999999998,0.0,0.0
2024-06-15,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",365,Dindigul,Inactive,98.32,4.0,20.0,1,4,3.55,35.5,27.1,2.3,8.399999999999999,0.0,0.0
2023-10-18,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Jammu,Premium,702.71,-2.0,15.0,1,5,3.64,29.0,17.1,0.0,11.899999999999999,0.0,0.0
2024-03-03,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",7,Motihari,Regular,932.61,14.0,28.0,3,5,3.35,25.8,17.1,1.8,8.7,0.0,0.0
2023-11-09,144124,Detergent,Household Care,Lalla-Srinivasan,365,Ahmednagar,Inactive,488.01,7.0,27.0,3,2,3.33,33.5,24.0,0.0,9.5,0.0,0.0
2024-02-13,914071,Chips,Snacks & Munchies,Datta Ltd,90,Danapur,Premium,296.94,10.0,21.0,1,4,3.59,24.3,13.8,1.2,10.5,0.0,0.0
2023-04-07,366066,Soap,Personal Care,Mandal LLC,365,Narasaraopet,New,918.58,-2.0,18.0,1,3,3.44,34.8,22.9,1.5,11.899999999999999,0.0,0.0
2024-08-06,949818,Biscuits,Snacks & Munchies,Yohannan Inc,90,Avadi,Regular,966.1,11.0,25.0,2,5,3.47,33.0,25.0,19.1,8.0,0.0,0.0
2024-02-04,903336,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",365,Tadepalligudem,Inactive,1103.76,-2.0,15.0,2,3,3.84,31.2,20.4,0.0,10.8,0.0,0.0
2024-01-16,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",365,Bathinda,New,81.35,-1.0,18.0,1,5,3.17,16.6,5.2,0.0,11.400000000000002,0.0,0.0
2023-11-11,914071,Chips,Snacks & Munchies,Datta Ltd,90,Malda,Inactive,593.88,7.0,23.0,2,4,3.59,30.5,19.2,0.0,11.3,0.0,0.0
2024-07-27,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",180,Saharanpur,Regular,671.68,14.0,28.0,1,4,2.82,33.3,27.2,3.5,6.099999999999998,0.0,0.0
2023-11-22,687218,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",180,Ichalkaranji,Inactive,953.46,1.0,13.0,3,5,3.64,33.6,23.2,0.0,10.400000000000002,0.0,0.0
2024-05-27,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",365,Baranagar,Inactive,326.42,-5.0,7.0,1,5,3.61,27.8,26.1,80.5,1.6999999999999993,0.0,1.0
2024-01-04,137909,Cough Syrup,Pharmacy,Dalal PLC,365,Haridwar,Regular,2592.9,4.0,17.0,3,3,3.25,17.9,5.2,0.0,12.7,0.0,0.0
2024-03-20,52729,Cat Food,Pet Care,Saini LLC,365,Nadiad,Premium,316.02,17.0,28.0,1,5,3.56,38.2,21.0,0.0,17.200000000000003,1.0,0.0
2024-08-26,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",90,Mumbai,New,409.8,0.0,16.0,3,4,3.76,27.0,24.4,22.6,2.6000000000000014,0.0,0.0
2024-02-16,952124,Onions,Fruits & Vegetables,"Wali, Sood and Bala",3,Jamalpur,Regular,127.08,-3.0,16.0,1,4,3.57,25.2,13.3,0.0,11.899999999999999,0.0,0.0
2024-08-12,120385,Pet Treats,Pet Care,Dubey-Sarin,365,Pimpri-Chinchwad,Premium,1793.73,3.0,23.0,3,5,3.5,28.9,25.7,2.9,3.1999999999999993,0.0,0.0
2024-03-30,82484,Baby Food,Baby Care,Mallick PLC,365,Agra,Regular,2744.64,23.0,39.0,3,4,3.5,37.8,22.3,0.3,15.499999999999996,0.0,0.0
2023-06-17,9436,Toothpaste,Personal Care,Naidu PLC,365,Kanpur,Regular,88.43,0.0,13.0,1,2,2.9,41.5,31.5,0.2,10.0,1.0,0.0
2024-03-06,739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",365,Bijapur,New,2983.68,6.0,22.0,3,2,3.45,34.5,20.0,0.0,14.5,0.0,0.0
2023-12-24,354409,Pulses,Grocery & Staples,Bose-Pandit,365,Aurangabad,Premium,975.24,5.0,19.0,3,3,3.64,32.8,19.8,0.0,12.999999999999996,0.0,0.0
2023-05-09,51036,Baby Food,Baby Care,Karnik PLC,365,Ongole,Inactive,1863.22,-2.0,17.0,2,3,3.53,32.2,23.9,4.3,8.300000000000004,0.0,0.0
2024-09-10,760684,Rice,Grocery & Staples,Kanda-Gupta,365,Maheshtala,New,143.2,0.0,17.0,2,4,3.71,31.9,26.4,3.2,5.5,0.0,0.0
2024-10-24,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,180,Amritsar,Regular,1323.6,-2.0,14.0,3,5,3.42,32.2,17.9,0.0,14.300000000000004,0.0,0.0
2024-02-10,319388,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,180,Maheshtala,Regular,657.8,0.0,13.0,1,2,3.11,24.8,12.4,0.0,12.4,0.0,0.0
2024-06-16,455083,Butter,Dairy & Breakfast,Dutta Inc,7,Maheshtala,New,1918.02,-4.0,8.0,2,1,3.21,36.6,29.8,0.0,6.800000000000001,0.0,0.0
2023-10-15,913428,Pet Treats,Pet Care,Narayanan-Kumar,365,Jamshedpur,Premium,784.44,5.0,22.0,2,4,3.22,29.0,18.5,0.0,10.5,0.0,0.0
2024-07-14,490939,Lotion,Personal Care,"Roy, Barad and De",365,Udaipur,Premium,160.5,-4.0,15.0,2,3,2.95,34.0,25.6,1.4,8.399999999999999,0.0,0.0
2024-03-10,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,Nadiad,Regular,1893.72,10.0,30.0,2,5,3.4,33.9,19.0,0.0,14.899999999999999,0.0,0.0
2024-04-06,812607,Potatoes,Fruits & Vegetables,Rege Group,3,Bhiwani,New,833.3,27.0,40.0,2,3,3.25,32.3,18.2,0.0,14.099999999999998,0.0,0.0
2024-07-28,284460,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",3,Tirunelveli,Premium,505.95,5.0,18.0,1,3,3.15,37.0,28.0,0.1,9.0,0.0,0.0
2023-09-25,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",365,Khammam,Regular,563.45,5.0,25.0,1,3,2.94,29.0,22.5,3.3,6.5,0.0,0.0
2023-08-18,739448,Dish Soap,Household Care,Mand-Choudhry,365,Ahmedabad,Regular,1511.32,-1.0,9.0,2,3,3.6,32.8,24.8,0.0,7.9999999999999964,0.0,0.0
2024-06-24,490939,Lotion,Personal Care,"Roy, Barad and De",365,Durgapur,Inactive,80.25,-1.0,18.0,1,3,2.95,,,,,,
2023-03-25,300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",180,Shahjahanpur,New,88.7,-5.0,13.0,2,4,3.08,30.2,19.1,0.8,11.099999999999998,0.0,0.0
2024-05-28,136533,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",7,Gurgaon,Regular,1652.42,9.0,28.0,2,5,3.53,41.8,26.2,0.0,15.599999999999998,1.0,0.0
2024-04-03,337168,Eggs,Dairy & Breakfast,Dasgupta PLC,7,Hapur,Inactive,545.49,-3.0,17.0,1,4,3.48,36.4,18.9,0.0,17.5,0.0,0.0
2023-03-21,153019,Onions,Fruits & Vegetables,Aurora LLC,3,Nagaon,Premium,947.95,1.0,12.0,1,2,3.47,22.6,17.5,19.8,5.100000000000001,0.0,0.0
2023-12-26,807452,Pulses,Grocery & Staples,Naik Ltd,365,Naihati,Premium,144.19,2.0,13.0,1,5,3.71,26.5,14.4,0.0,12.1,0.0,0.0
2023-10-19,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,3,Delhi,Inactive,212.14,-1.0,14.0,1,3,3.45,28.5,17.0,0.0,11.5,0.0,0.0
2023-05-23,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Bhiwani,Regular,665.68,14.0,34.0,2,2,3.14,38.8,25.4,0.9,13.399999999999999,1.0,0.0
2023-12-10,692985,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",365,Ramagundam,Premium,197.39,3.0,22.0,1,4,3.62,28.4,16.8,0.0,11.599999999999998,0.0,0.0
2024-07-15,707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",365,Faridabad,New,2462.7,12.0,28.0,3,3,3.57,34.5,26.6,3.2,7.899999999999999,0.0,0.0
2023-12-18,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",365,Haldia,Inactive,1654.88,11.0,21.0,2,2,3.48,24.7,12.1,0.0,12.6,0.0,0.0
2023-04-11,219598,Shampoo,Personal Care,Arora-Magar,365,Jorhat,Regular,367.08,2.0,22.0,1,2,3.14,32.3,18.1,0.0,14.199999999999996,0.0,0.0
2024-08-08,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",365,Dhule,New,417.39,11.0,23.0,1,3,2.78,28.6,25.5,4.2,3.1000000000000014,0.0,0.0
2024-01-25,6405,Baby Food,Baby Care,Kashyap-Reddy,365,Mahbubnagar,Inactive,473.02,8.0,20.0,2,3,3.06,28.3,18.0,0.0,10.3,0.0,0.0
2024-05-24,654623,Chips,Snacks & Munchies,Pradhan and Sons,90,Arrah,Regular,1266.42,0.0,20.0,3,4,3.25,37.0,27.8,1.4,9.2,0.0,0.0
2023-04-08,818522,Cheese,Dairy & Breakfast,Hora-Roy,7,Malda,Premium,192.18,-4.0,15.0,2,5,3.12,36.8,23.3,0.0,13.499999999999996,0.0,0.0
2023-07-06,654623,Chips,Snacks & Munchies,Pradhan and Sons,90,Bongaigaon,Regular,422.14,27.0,38.0,1,3,3.25,29.0,25.1,45.6,3.8999999999999986,0.0,0.0
2024-01-08,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Belgaum,Regular,702.71,12.0,24.0,1,4,3.64,23.5,18.4,2.4,5.100000000000001,0.0,0.0
2023-12-21,137909,Cough Syrup,Pharmacy,Dalal PLC,365,Kamarhati,Inactive,864.3,21.0,33.0,1,1,3.25,24.5,13.5,0.0,11.0,0.0,0.0
2024-09-24,961614,Chocolates,Snacks & Munchies,Goda Inc,90,Karaikudi,Regular,227.22,3.0,22.0,1,3,3.24,33.3,25.6,12.4,7.699999999999996,0.0,0.0
2023-05-29,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",180,Srikakulam,New,287.81,1.0,11.0,1,3,3.32,35.8,23.9,9.0,11.899999999999999,0.0,0.0
2024-09-25,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",180,Orai,New,1343.36,5.0,15.0,2,3,2.82,32.2,26.3,5.3,5.900000000000002,0.0,0.0
2024-08-10,677542,Toilet Cleaner,Household Care,Thaman-Lanka,365,Karaikudi,Regular,637.83,-3.0,15.0,3,3,3.67,31.8,24.5,4.1,7.300000000000001,0.0,0.0
2024-05-26,969851,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",180,Jabalpur,Premium,1021.98,18.0,29.0,3,4,3.24,45.2,28.6,0.0,16.6,1.0,0.0
2023-05-02,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Anantapur,New,665.68,12.0,25.0,2,3,3.14,30.1,22.3,7.0,7.800000000000001,0.0,0.0
2024-09-03,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",365,Thanjavur,Inactive,215.65,1.0,17.0,1,1,3.26,33.2,25.3,5.1,7.900000000000002,0.0,0.0
2023-12-21,77308,Onions,Fruits & Vegetables,Ratta-Sagar,3,Kanpur,Regular,669.8100000000001,0.0,15.0,3,3,3.59,21.1,8.9,0.0,12.200000000000001,0.0,0.0
2024-06-19,820541,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",365,Salem,New,1728.66,7.0,20.0,3,4,2.88,35.3,25.5,16.6,9.799999999999997,0.0,0.0
2023-03-31,425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",365,Kozhikode,New,486.28,14.0,26.0,1,4,3.91,31.1,24.6,0.1,6.5,0.0,0.0
2023-05-31,77308,Onions,Fruits & Vegetables,Ratta-Sagar,3,Rajkot,New,223.27,-1.0,11.0,1,5,3.59,39.9,26.5,0.0,13.399999999999999,1.0,0.0
2024-07-07,51036,Baby Food,Baby Care,Karnik PLC,365,Jaunpur,Regular,1863.22,2.0,12.0,2,5,3.53,30.2,25.6,12.2,4.599999999999998,0.0,0.0
2024-08-13,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,180,Thanjavur,New,1959.98,0.0,19.0,2,1,3.05,32.1,25.5,0.5,6.600000000000001,0.0,0.0
2024-04-14,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,365,Alwar,Regular,97.04,-3.0,7.0,1,4,3.14,35.5,23.1,0.8,12.399999999999999,0.0,0.0
2024-04-08,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,3,Ongole,Inactive,419.18,4.0,23.0,2,3,3.11,37.3,25.8,0.0,11.499999999999996,0.0,0.0
2024-07-19,876139,Pulses,Grocery & Staples,Cherian-Dara,365,Dehri,Premium,1247.25,2.0,22.0,3,4,3.5,34.7,27.4,1.2,7.300000000000004,0.0,0.0
2023-03-22,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Proddatur,Inactive,665.68,4.0,14.0,2,3,3.14,30.9,18.3,0.0,12.599999999999998,0.0,0.0
2024-08-30,136533,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",7,Kulti,New,1652.42,9.0,28.0,2,2,3.53,32.9,25.1,0.5,7.799999999999997,0.0,0.0
2024-09-15,739448,Dish Soap,Household Care,Mand-Choudhry,365,Singrauli,Inactive,2266.98,3.0,18.0,3,4,3.6,29.0,21.4,0.0,7.600000000000001,0.0,0.0
2024-05-18,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Kanpur,Inactive,247.48,-5.0,8.0,2,4,3.47,43.4,30.1,0.0,13.299999999999997,1.0,0.0
2024-01-16,679284,Cough Syrup,Pharmacy,Pant LLC,365,Khammam,Inactive,1755.78,1.0,17.0,2,4,3.29,29.8,18.3,0.0,11.5,0.0,0.0
2024-05-06,525531,Dog Food,Pet Care,Sandal PLC,365,Chittoor,Premium,831.1,12.0,26.0,1,4,2.69,40.8,25.9,0.0,14.899999999999999,1.0,0.0
2023-08-20,153019,Onions,Fruits & Vegetables,Aurora LLC,3,Solapur,New,947.95,28.0,43.0,1,1,3.47,27.9,25.0,10.5,2.8999999999999986,0.0,0.0
2024-10-07,455083,Butter,Dairy & Breakfast,Dutta Inc,7,Darbhanga,Regular,2877.03,-4.0,10.0,3,2,3.21,30.7,23.7,0.9,7.0,0.0,0.0
2023-08-31,901144,Sugar,Grocery & Staples,Deo-Kamdar,365,Loni,Regular,340.36,6.0,18.0,1,5,3.67,34.7,26.1,0.2,8.600000000000001,0.0,0.0
2024-05-18,196719,Bananas,Fruits & Vegetables,Yogi Group,3,Raiganj,Premium,217.5,5.0,19.0,1,2,2.86,37.2,29.0,0.0,8.200000000000003,0.0,0.0
2023-04-14,492958,Lotion,Personal Care,Acharya PLC,365,Berhampore,Regular,84.2,9.0,20.0,1,4,3.29,42.5,25.4,0.0,17.1,1.0,0.0
2023-08-14,33797,Pain Reliever,Pharmacy,Gaba LLC,365,Jamnagar,Premium,888.12,1.0,12.0,1,5,3.4,32.5,25.6,0.5,6.899999999999999,0.0,0.0
2023-06-17,455083,Butter,Dairy & Breakfast,Dutta Inc,7,Darbhanga,Inactive,959.01,-5.0,10.0,1,3,3.21,42.7,33.3,0.0,9.400000000000006,1.0,0.0
2023-12-19,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",365,Jorhat,Regular,795.1,10.0,30.0,2,2,3.57,24.4,12.1,0.0,12.299999999999999,0.0,0.0
2024-08-19,57405,Baby Food,Baby Care,Srinivas PLC,365,Kishanganj,Regular,1823.01,4.0,24.0,3,4,3.0,32.7,26.1,4.3,6.600000000000001,0.0,0.0
2023-07-17,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",90,Bangalore,Regular,273.2,-4.0,10.0,2,4,3.76,27.5,19.5,2.5,8.0,0.0,0.0
2023-07-30,901144,Sugar,Grocery & Staples,Deo-Kamdar,365,Anantapuram,Regular,340.36,2.0,22.0,1,3,3.67,30.0,22.9,2.9,7.100000000000001,0.0,0.0
2024-07-17,890232,Mango Drink,Cold Drinks & Juices,Jha Group,180,Bareilly,New,1296.0,3.0,17.0,3,4,3.06,32.5,28.0,2.5,4.5,0.0,0.0
2023-03-17,361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",90,Chittoor,New,1652.42,-2.0,18.0,2,3,3.65,26.8,18.9,29.6,7.900000000000002,0.0,0.0
2024-09-23,114414,Vitamins,Pharmacy,Kara-Golla,365,Yamunanagar,New,2496.18,1.0,17.0,3,3,3.06,35.2,24.4,0.0,10.800000000000004,0.0,0.0
2024-03-27,807452,Pulses,Grocery & Staples,Naik Ltd,365,Sasaram,Inactive,288.38,2.0,20.0,2,1,3.71,31.2,20.1,0.0,11.099999999999998,0.0,0.0
2024-02-03,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,180,Bangalore,New,50.58,17.0,29.0,3,4,3.44,30.4,19.4,0.0,11.0,0.0,0.0
2023-05-16,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Bhilwara,Premium,2092.59,-1.0,14.0,3,3,3.46,38.5,28.6,0.2,9.899999999999999,1.0,0.0
2024-03-31,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,3,Karawal Nagar,Regular,212.14,1.0,12.0,1,5,3.45,34.3,20.0,0.0,14.299999999999997,0.0,0.0
2023-04-09,264803,Vitamins,Pharmacy,Gole-Doshi,365,Nizamabad,Regular,2987.94,4.0,16.0,3,3,3.26,34.4,22.4,0.0,12.0,0.0,0.0
2023-11-16,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Etawah,Premium,608.0,20.0,38.0,1,5,3.23,27.5,14.6,0.0,12.9,0.0,0.0
2024-03-31,378230,Nuts,Snacks & Munchies,Kala-Vig,90,Pondicherry,Regular,332.84,3.0,16.0,2,1,2.42,34.3,20.0,0.0,14.299999999999997,0.0,0.0
2024-03-09,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Erode,Regular,702.71,1.0,21.0,1,1,3.64,32.8,24.2,0.0,8.599999999999998,0.0,0.0
2024-01-08,272170,Ice Cream,Instant & Frozen Food,Purohit Group,180,Jabalpur,Regular,281.6,5.0,25.0,2,4,3.18,21.4,14.1,0.7,7.299999999999999,0.0,0.0
2024-06-13,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",365,Bally,Regular,1748.61,6.0,20.0,3,5,3.7,35.5,28.8,0.2,6.699999999999999,0.0,0.0
2024-09-20,557908,Vitamins,Pharmacy,Sundaram Inc,365,Jaunpur,Inactive,1884.74,2.0,21.0,2,5,3.54,32.0,23.5,0.0,8.5,0.0,0.0
2024-06-05,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,180,Kota,Premium,635.6,-1.0,19.0,2,4,3.33,41.8,31.2,0.0,10.599999999999998,1.0,0.0
2023-04-25,953175,Baby Food,Baby Care,Sehgal-Nagarajan,365,Vellore,Inactive,225.21,1.0,16.0,1,5,3.84,32.1,27.8,0.9,4.300000000000001,0.0,0.0
2023-08-01,578097,Nuts,Snacks & Munchies,Jha Group,90,Erode,New,535.22,4.0,23.0,2,4,3.79,35.2,27.4,1.3,7.800000000000004,0.0,0.0
2023-10-07,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,7,Muzaffarnagar,Inactive,281.73,2.0,21.0,1,3,3.41,33.2,23.0,0.0,10.200000000000003,0.0,0.0
2024-10-17,642612,Pet Treats,Pet Care,Pillay-Ahuja,365,Arrah,Regular,1034.06,21.0,41.0,2,3,3.62,30.5,22.5,0.2,8.0,0.0,0.0
2023-11-28,753354,Shampoo,Personal Care,Sant-Mahajan,365,Anantapur,New,847.12,7.0,18.0,2,2,3.0,29.5,20.1,5.9,9.399999999999999,0.0,0.0
2024-06-13,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3,Bellary,Premium,254.32,14.0,32.0,2,4,3.53,28.6,20.0,3.1,8.600000000000001,0.0,0.0
2023-10-12,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",365,Kolhapur,Premium,1192.65,-5.0,10.0,3,5,3.57,31.5,23.9,0.0,7.600000000000001,0.0,0.0
2024-04-20,566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",365,Munger,Premium,261.9,5.0,24.0,3,4,3.69,42.0,26.7,0.0,15.3,1.0,0.0
2023-05-06,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Udupi,New,247.48,4.0,23.0,2,5,3.47,29.8,20.4,8.7,9.400000000000002,0.0,0.0
2024-07-17,124290,Lotion,Personal Care,Sachdev Group,365,Hospet,Premium,118.95,2.0,14.0,3,5,3.37,25.8,20.0,5.2,5.800000000000001,0.0,0.0
2024-03-13,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,180,Rajkot,Inactive,139.86,5.0,18.0,3,2,3.46,34.3,20.4,0.0,13.899999999999999,0.0,0.0
2023-04-21,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",7,Fatehpur,Inactive,1573.7,21.0,41.0,2,3,2.8,35.3,25.1,0.0,10.199999999999996,0.0,0.0
2024-01-26,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",365,Ambattur,Premium,1350.92,1.0,18.0,2,4,3.0,29.0,22.0,1.0,7.0,0.0,0.0
