주문날짜,상품명,수량,금액,평점,배송소요시간,카테고리,브랜드,수량_lag_1,평점_lag_1,수량_lag_7,평점_lag_7,주문_증가량,평점_변화
2024-04-30,Tomatoes,1,869.22,4.0,31.0,Fruits & Vegetables,Ramakrishnan-Ghose,2.0,4.0,2.0,5.0,-1.0,0.0
2024-05-03,Tomatoes,3,2607.66,4.0,20.0,Fruits & Vegetables,Ramakrishnan-Ghose,1.0,4.0,2.0,3.0,2.0,0.0
2024-05-19,Tomatoes,2,1738.44,3.0,33.0,Fruits & Vegetables,Ramakrishnan-Ghose,3.0,4.0,2.0,3.0,-1.0,-1.0
2024-05-26,Tomatoes,3,490.65,4.0,22.0,Fruits & Vegetables,Dugar Group,2.0,3.0,2.0,5.0,1.0,1.0
2024-05-30,Tomatoes,2,419.18,2.0,11.0,Fruits & Vegetables,Barad and Sons,3.0,4.0,2.0,3.0,-1.0,-2.0
2024-06-26,Tomatoes,1,869.22,3.0,21.0,Fruits & Vegetables,Ramakrishnan-Ghose,2.0,2.0,1.0,5.0,-1.0,1.0
2024-07-09,Tomatoes,4,2817.25,4.0,18.5,Fruits & Vegetables,Ramakrishnan-Ghose,1.0,3.0,2.0,4.0,3.0,1.0
2024-07-18,Tomatoes,1,209.59,3.0,13.0,Fruits & Vegetables,Barad and Sons,4.0,4.0,1.0,4.0,-3.0,-1.0
2024-07-19,Tomatoes,1,209.59,4.0,15.0,Fruits & Vegetables,Barad and Sons,1.0,3.0,3.0,4.0,0.0,1.0
2024-07-26,Tomatoes,1,163.55,4.0,16.0,Fruits & Vegetables,Dugar Group,1.0,4.0,2.0,3.0,0.0,0.0
2024-08-05,Tomatoes,1,869.22,4.0,20.0,Fruits & Vegetables,Ramakrishnan-Ghose,1.0,4.0,3.0,4.0,0.0,0.0
2024-08-13,Tomatoes,2,327.1,3.0,13.0,Fruits & Vegetables,Dugar Group,1.0,4.0,2.0,2.0,1.0,-1.0
2024-09-04,Tomatoes,1,209.59,4.0,11.0,Fruits & Vegetables,Barad and Sons,2.0,3.0,1.0,3.0,-1.0,1.0
2024-09-16,Tomatoes,4,2817.25,3.0,21.0,Fruits & Vegetables,Barad and Sons,1.0,4.0,4.0,4.0,3.0,-1.0
2024-10-21,Tomatoes,3,490.65,3.0,36.0,Fruits & Vegetables,Dugar Group,4.0,3.0,1.0,3.0,-1.0,0.0
2024-10-24,Tomatoes,1,209.59,5.0,28.0,Fruits & Vegetables,Barad and Sons,3.0,3.0,1.0,4.0,-2.0,2.0
2023-05-20,Toothpaste,1,43.05,4.0,11.0,Personal Care,Ben-Ravi,1.0,3.0,2.0,3.0,0.0,1.0
2023-06-07,Toothpaste,3,129.14999999999998,4.0,16.0,Personal Care,Ben-Ravi,1.0,4.0,2.0,4.0,2.0,0.0
2023-06-08,Toothpaste,3,265.29,4.0,33.0,Personal Care,Naidu PLC,3.0,4.0,3.0,5.0,0.0,0.0
2023-06-17,Toothpaste,1,88.43,2.0,13.0,Personal Care,Naidu PLC,3.0,4.0,3.0,2.0,-2.0,-2.0
2023-06-18,Toothpaste,3,2633.94,3.0,17.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,2.0,3.0,3.0,2.0,1.0
2023-06-28,Toothpaste,4,1932.8200000000002,3.0,21.5,Personal Care,"Kibe, Contractor and Randhawa",3.0,3.0,3.0,3.0,1.0,0.0
2023-06-29,Toothpaste,2,1755.96,1.0,14.0,Personal Care,"Kibe, Contractor and Randhawa",4.0,3.0,1.0,3.0,-2.0,-2.0
2023-07-04,Toothpaste,3,2018.19,3.0,7.0,Personal Care,Kaur-Gola,2.0,1.0,1.0,4.0,1.0,2.0
2023-07-05,Toothpaste,2,176.86,1.0,15.0,Personal Care,Naidu PLC,3.0,3.0,3.0,4.0,-1.0,-2.0
2023-07-16,Toothpaste,3,2018.19,3.0,15.0,Personal Care,Kaur-Gola,2.0,1.0,3.0,4.0,1.0,2.0
2023-07-28,Toothpaste,2,176.86,4.0,14.0,Personal Care,Naidu PLC,3.0,3.0,1.0,2.0,-1.0,1.0
2023-08-01,Toothpaste,3,2633.94,4.0,7.0,Personal Care,"Kibe, Contractor and Randhawa",2.0,4.0,3.0,3.0,1.0,0.0
2023-08-02,Toothpaste,2,1345.46,4.0,30.0,Personal Care,Kaur-Gola,3.0,4.0,4.0,3.0,-1.0,0.0
2023-08-09,Toothpaste,3,2167.26,3.0,20.0,Personal Care,Balan Group,2.0,4.0,2.0,1.0,1.0,-1.0
2023-08-10,Toothpaste,1,43.05,3.0,19.0,Personal Care,Ben-Ravi,3.0,3.0,3.0,3.0,-2.0,0.0
2023-08-19,Toothpaste,3,129.14999999999998,2.0,16.0,Personal Care,Ben-Ravi,1.0,3.0,2.0,1.0,2.0,-1.0
2023-09-01,Toothpaste,3,265.29,1.0,44.0,Personal Care,Naidu PLC,3.0,2.0,3.0,3.0,0.0,-1.0
2023-09-02,Toothpaste,2,1345.46,3.0,10.0,Personal Care,Kaur-Gola,3.0,1.0,2.0,4.0,-1.0,2.0
2023-09-04,Toothpaste,3,265.29,4.0,14.0,Personal Care,Naidu PLC,2.0,3.0,3.0,4.0,1.0,1.0
2023-09-09,Toothpaste,3,2633.94,4.0,23.0,Personal Care,"Kibe, Contractor and Randhawa",3.0,4.0,2.0,4.0,0.0,0.0
2023-09-12,Toothpaste,1,877.98,3.0,13.0,Personal Care,"Kibe, Contractor and Randhawa",3.0,4.0,3.0,3.0,-2.0,-1.0
2023-09-17,Toothpaste,1,877.98,4.0,19.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,3.0,1.0,3.0,0.0,1.0
2023-10-04,Toothpaste,3,2167.26,4.0,16.0,Personal Care,Balan Group,1.0,4.0,3.0,2.0,2.0,0.0
2023-10-06,Toothpaste,1,672.73,4.0,15.0,Personal Care,Kaur-Gola,3.0,4.0,3.0,1.0,-2.0,0.0
2023-10-09,Toothpaste,1,672.73,4.0,21.0,Personal Care,Kaur-Gola,1.0,4.0,2.0,3.0,0.0,0.0
2023-10-10,Toothpaste,1,877.98,4.0,14.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,4.0,3.0,4.0,0.0,0.0
2023-10-12,Toothpaste,2,176.86,2.0,18.0,Personal Care,Naidu PLC,1.0,4.0,3.0,4.0,1.0,-2.0
2023-10-15,Toothpaste,2,1755.96,4.0,29.0,Personal Care,"Kibe, Contractor and Randhawa",2.0,2.0,1.0,3.0,0.0,2.0
2023-10-22,Toothpaste,1,672.73,4.0,16.0,Personal Care,Kaur-Gola,2.0,4.0,1.0,4.0,-1.0,0.0
2023-10-30,Toothpaste,3,129.14999999999998,3.0,10.0,Personal Care,Ben-Ravi,1.0,4.0,3.0,4.0,2.0,-1.0
2023-11-15,Toothpaste,2,176.86,3.0,13.0,Personal Care,Naidu PLC,3.0,3.0,1.0,4.0,-1.0,0.0
2023-11-18,Toothpaste,3,2633.94,4.0,10.0,Personal Care,"Kibe, Contractor and Randhawa",2.0,3.0,1.0,4.0,1.0,1.0
2023-11-26,Toothpaste,1,722.42,1.0,13.0,Personal Care,Balan Group,3.0,4.0,1.0,4.0,-2.0,-3.0
2023-12-07,Toothpaste,3,129.14999999999998,3.0,9.0,Personal Care,Ben-Ravi,1.0,1.0,2.0,2.0,2.0,2.0
2023-12-31,Toothpaste,2,1444.84,3.0,10.0,Personal Care,Balan Group,3.0,3.0,2.0,4.0,-1.0,0.0
2024-01-24,Toothpaste,2,1444.84,4.0,40.0,Personal Care,Balan Group,2.0,3.0,1.0,4.0,0.0,1.0
2024-01-28,Toothpaste,3,265.29,3.0,18.0,Personal Care,Naidu PLC,2.0,4.0,3.0,3.0,1.0,-1.0
2024-01-29,Toothpaste,2,86.1,2.0,22.0,Personal Care,Ben-Ravi,3.0,3.0,2.0,3.0,-1.0,-1.0
2024-02-02,Toothpaste,1,43.05,3.0,6.0,Personal Care,Ben-Ravi,2.0,2.0,3.0,4.0,-1.0,1.0
2024-02-03,Toothpaste,2,1755.96,2.0,10.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,3.0,1.0,1.0,1.0,-1.0
2024-02-12,Toothpaste,2,1345.46,3.0,10.0,Personal Care,Kaur-Gola,2.0,2.0,3.0,3.0,0.0,1.0
2024-02-14,Toothpaste,1,43.05,4.0,22.0,Personal Care,Ben-Ravi,2.0,3.0,2.0,3.0,-1.0,1.0
2024-02-19,Toothpaste,1,88.43,2.0,21.0,Personal Care,Naidu PLC,1.0,4.0,2.0,4.0,0.0,-2.0
2024-02-23,Toothpaste,3,2167.26,4.0,12.0,Personal Care,Balan Group,1.0,2.0,3.0,3.0,2.0,2.0
2024-02-24,Toothpaste,3,265.29,4.0,47.0,Personal Care,Naidu PLC,3.0,4.0,2.0,2.0,0.0,0.0
2024-02-25,Toothpaste,3,2167.26,3.0,22.0,Personal Care,Balan Group,3.0,4.0,1.0,3.0,0.0,-1.0
2024-03-09,Toothpaste,1,43.05,4.0,10.0,Personal Care,Ben-Ravi,3.0,3.0,2.0,2.0,-2.0,1.0
2024-03-30,Toothpaste,3,2633.94,3.0,24.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,4.0,2.0,3.0,2.0,-1.0
2024-04-08,Toothpaste,3,265.29,4.0,16.0,Personal Care,Naidu PLC,3.0,3.0,1.0,4.0,0.0,1.0
2024-04-15,Toothpaste,2,1444.84,4.0,19.0,Personal Care,Balan Group,3.0,4.0,1.0,2.0,-1.0,0.0
2024-04-21,Toothpaste,1,88.43,4.0,12.0,Personal Care,Naidu PLC,2.0,4.0,3.0,4.0,-1.0,0.0
2024-05-01,Toothpaste,3,2167.26,4.0,31.0,Personal Care,Balan Group,1.0,4.0,3.0,4.0,2.0,0.0
2024-05-02,Toothpaste,1,88.43,4.0,23.0,Personal Care,Naidu PLC,3.0,4.0,3.0,3.0,-2.0,0.0
2024-05-13,Toothpaste,3,2167.26,4.0,10.0,Personal Care,Balan Group,1.0,4.0,1.0,4.0,2.0,0.0
2024-05-19,Toothpaste,2,176.86,1.0,32.0,Personal Care,Naidu PLC,3.0,4.0,3.0,3.0,-1.0,-3.0
2024-05-26,Toothpaste,3,1433.89,4.5,21.5,Personal Care,Kaur-Gola,2.0,1.0,3.0,4.0,1.0,3.5
2024-06-02,Toothpaste,2,1345.46,1.0,9.0,Personal Care,Kaur-Gola,3.0,4.5,2.0,4.0,-1.0,-3.5
2024-06-08,Toothpaste,4,851.5699999999999,4.0,19.0,Personal Care,Balan Group,2.0,1.0,1.0,4.0,2.0,3.0
2024-06-18,Toothpaste,1,672.73,4.0,7.0,Personal Care,Kaur-Gola,4.0,4.0,3.0,4.0,-3.0,0.0
2024-06-20,Toothpaste,2,1755.96,4.0,13.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,4.0,1.0,4.0,1.0,0.0
2024-06-27,Toothpaste,1,722.42,4.0,16.0,Personal Care,Balan Group,2.0,4.0,3.0,4.0,-1.0,0.0
2024-07-03,Toothpaste,2,1755.96,1.0,23.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,4.0,2.0,1.0,1.0,-3.0
2024-07-05,Toothpaste,1,672.73,4.0,22.0,Personal Care,Kaur-Gola,2.0,1.0,3.0,4.5,-1.0,3.0
2024-07-07,Toothpaste,3,2018.19,3.0,12.0,Personal Care,Kaur-Gola,1.0,4.0,2.0,1.0,2.0,-1.0
2024-07-10,Toothpaste,4,851.5699999999999,1.5,18.5,Personal Care,Ben-Ravi,3.0,3.0,4.0,4.0,1.0,-1.5
2024-07-14,Toothpaste,3,2067.88,3.5,21.5,Personal Care,Balan Group,4.0,1.5,1.0,4.0,-1.0,2.0
2024-07-21,Toothpaste,1,877.98,5.0,13.0,Personal Care,"Kibe, Contractor and Randhawa",3.0,3.5,2.0,4.0,-2.0,1.5
2024-08-02,Toothpaste,2,1755.96,4.0,18.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,5.0,1.0,4.0,1.0,-1.0
2024-08-12,Toothpaste,3,265.29,3.0,37.0,Personal Care,Naidu PLC,2.0,4.0,2.0,1.0,1.0,-1.0
2024-08-19,Toothpaste,2,1345.46,3.0,22.0,Personal Care,Kaur-Gola,3.0,3.0,1.0,4.0,-1.0,0.0
2024-08-21,Toothpaste,2,86.1,5.0,16.0,Personal Care,Ben-Ravi,2.0,3.0,3.0,3.0,0.0,2.0
2024-08-24,Toothpaste,1,877.98,1.0,23.0,Personal Care,"Kibe, Contractor and Randhawa",2.0,5.0,4.0,1.5,-1.0,-4.0
2024-08-27,Toothpaste,3,2018.19,1.0,5.0,Personal Care,Kaur-Gola,1.0,1.0,3.0,3.5,2.0,0.0
2024-09-10,Toothpaste,5,2810.8,4.0,25.0,Personal Care,Naidu PLC,3.0,1.0,1.0,5.0,2.0,3.0
2024-09-15,Toothpaste,1,877.98,2.0,7.0,Personal Care,"Kibe, Contractor and Randhawa",5.0,4.0,2.0,4.0,-4.0,-2.0
2024-09-18,Toothpaste,3,2633.94,3.0,15.0,Personal Care,"Kibe, Contractor and Randhawa",1.0,2.0,3.0,3.0,2.0,1.0
2024-09-27,Toothpaste,2,1755.96,4.0,27.0,Personal Care,"Kibe, Contractor and Randhawa",3.0,3.0,2.0,3.0,-1.0,1.0
2024-10-22,Toothpaste,2,176.86,3.0,29.0,Personal Care,Naidu PLC,2.0,4.0,2.0,5.0,0.0,-1.0
2024-10-30,Toothpaste,2,86.1,1.0,15.0,Personal Care,Ben-Ravi,2.0,3.0,1.0,1.0,0.0,-2.0
2024-11-02,Toothpaste,3,1799.01,3.5,29.5,Personal Care,"Kibe, Contractor and Randhawa",2.0,1.0,3.0,1.0,1.0,2.5
2023-04-16,Vitamins,5,3545.27,3.5,14.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,2.0,2.0,2.0,2.0,1.5
2023-04-19,Vitamins,2,957.58,5.0,21.0,Pharmacy,"Magar, Gara and Garg",5.0,3.5,1.0,3.0,-3.0,1.5
2023-04-21,Vitamins,1,517.77,3.0,9.0,Pharmacy,"Pai, Kashyap and Ramachandran",2.0,5.0,1.0,3.0,-1.0,-2.0
2023-04-24,Vitamins,1,183.76,3.0,26.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",1.0,3.0,3.0,3.0,0.0,0.0
2023-04-28,Vitamins,2,1603.62,5.0,20.0,Pharmacy,"Sura, Pillay and Mammen",1.0,3.0,4.0,2.5,1.0,2.0
2023-05-03,Vitamins,2,1603.62,4.0,21.0,Pharmacy,"Sura, Pillay and Mammen",2.0,5.0,3.0,2.0,0.0,-1.0
2023-05-13,Vitamins,3,2405.43,4.0,12.0,Pharmacy,"Sura, Pillay and Mammen",2.0,4.0,3.0,2.0,1.0,0.0
2023-05-18,Vitamins,2,1704.04,3.0,13.0,Pharmacy,"Garg, Kari and Kapur",3.0,4.0,5.0,3.5,-1.0,-1.0
2023-05-19,Vitamins,2,685.88,3.0,14.0,Pharmacy,Shah and Sons,2.0,3.0,2.0,5.0,0.0,0.0
2023-05-22,Vitamins,3,2496.18,1.0,9.0,Pharmacy,Kara-Golla,2.0,3.0,1.0,3.0,1.0,-2.0
2023-05-27,Vitamins,1,832.06,4.0,16.0,Pharmacy,Kara-Golla,3.0,1.0,1.0,3.0,-2.0,3.0
2023-06-01,Vitamins,5,4440.8,2.0,16.5,Pharmacy,Sundaram Inc,1.0,4.0,2.0,5.0,4.0,-2.0
2023-06-09,Vitamins,6,3992.43,4.0,23.0,Pharmacy,"Magar, Gara and Garg",5.0,2.0,2.0,4.0,1.0,2.0
2023-06-10,Vitamins,1,342.94,4.0,16.0,Pharmacy,Shah and Sons,6.0,4.0,3.0,4.0,-5.0,0.0
2023-06-17,Vitamins,3,2405.43,4.0,6.0,Pharmacy,"Sura, Pillay and Mammen",1.0,4.0,2.0,3.0,2.0,0.0
2023-06-19,Vitamins,1,852.02,5.0,21.0,Pharmacy,"Garg, Kari and Kapur",3.0,4.0,2.0,3.0,-2.0,1.0
2023-06-22,Vitamins,1,995.98,5.0,19.0,Pharmacy,Gole-Doshi,1.0,5.0,3.0,1.0,0.0,0.0
2023-06-23,Vitamins,1,942.37,3.0,15.0,Pharmacy,Sundaram Inc,1.0,5.0,1.0,4.0,0.0,-2.0
2023-07-06,Vitamins,3,2827.11,4.0,19.0,Pharmacy,Sundaram Inc,1.0,3.0,5.0,2.0,2.0,1.0
2023-07-07,Vitamins,2,985.5699999999999,4.0,16.5,Pharmacy,"Sura, Pillay and Mammen",3.0,4.0,6.0,4.0,-1.0,0.0
2023-07-15,Vitamins,1,183.76,4.0,7.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",2.0,4.0,1.0,4.0,-1.0,0.0
2023-07-21,Vitamins,3,2827.11,5.0,14.0,Pharmacy,Sundaram Inc,1.0,4.0,3.0,4.0,2.0,1.0
2023-07-22,Vitamins,3,2496.18,4.0,9.0,Pharmacy,Kara-Golla,3.0,5.0,1.0,5.0,0.0,-1.0
2023-07-23,Vitamins,3,551.28,4.0,12.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",3.0,4.0,1.0,5.0,0.0,0.0
2023-07-31,Vitamins,3,2827.11,5.0,27.0,Pharmacy,Sundaram Inc,3.0,4.0,1.0,3.0,0.0,1.0
2023-08-06,Vitamins,3,551.28,3.0,27.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",3.0,5.0,3.0,4.0,0.0,-2.0
2023-08-15,Vitamins,3,2556.06,1.0,25.0,Pharmacy,"Garg, Kari and Kapur",3.0,3.0,2.0,4.0,0.0,-2.0
2023-08-17,Vitamins,2,1035.54,3.0,19.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,1.0,1.0,4.0,-1.0,2.0
2023-08-25,Vitamins,3,2147.16,4.0,30.0,Pharmacy,Parsa-Bala,2.0,3.0,3.0,5.0,1.0,1.0
2023-08-27,Vitamins,2,1035.54,2.0,21.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,4.0,3.0,4.0,-1.0,-2.0
2023-09-04,Vitamins,3,2496.18,5.0,33.0,Pharmacy,Kara-Golla,2.0,2.0,3.0,4.0,1.0,3.0
2023-09-06,Vitamins,5,3241.94,4.0,17.5,Pharmacy,Shah and Sons,3.0,5.0,3.0,5.0,2.0,-1.0
2023-09-15,Vitamins,3,2509.73,1.0,18.5,Pharmacy,"Pai, Kashyap and Ramachandran",5.0,4.0,3.0,3.0,-2.0,-3.0
2023-09-20,Vitamins,2,685.88,4.0,14.0,Pharmacy,Shah and Sons,3.0,1.0,3.0,1.0,-1.0,3.0
2023-09-25,Vitamins,3,2827.11,3.0,20.0,Pharmacy,Sundaram Inc,2.0,4.0,2.0,3.0,1.0,-1.0
2023-09-27,Vitamins,1,995.98,3.0,15.0,Pharmacy,Gole-Doshi,3.0,3.0,3.0,4.0,-2.0,0.0
2023-09-29,Vitamins,3,2405.43,5.0,16.0,Pharmacy,"Sura, Pillay and Mammen",1.0,3.0,2.0,2.0,2.0,2.0
2023-10-03,Vitamins,2,1991.96,4.0,15.0,Pharmacy,Gole-Doshi,3.0,5.0,3.0,5.0,-1.0,-1.0
2023-10-07,Vitamins,5,1920.83,3.5,16.5,Pharmacy,"Ramanathan, Joshi and Srinivasan",2.0,4.0,5.0,4.0,3.0,-0.5
2023-10-09,Vitamins,2,1431.44,4.0,18.0,Pharmacy,Parsa-Bala,5.0,3.5,3.0,1.0,-3.0,0.5
2023-10-12,Vitamins,3,2405.43,5.0,18.0,Pharmacy,"Sura, Pillay and Mammen",2.0,4.0,2.0,4.0,1.0,1.0
2023-10-15,Vitamins,1,517.77,5.0,33.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,5.0,3.0,3.0,-2.0,0.0
2023-10-17,Vitamins,3,1028.82,4.0,21.0,Pharmacy,Shah and Sons,1.0,5.0,1.0,3.0,2.0,-1.0
2023-10-18,Vitamins,2,1884.74,4.0,12.0,Pharmacy,Sundaram Inc,3.0,4.0,3.0,5.0,-1.0,0.0
2023-10-30,Vitamins,1,715.72,4.0,13.0,Pharmacy,Parsa-Bala,2.0,4.0,2.0,4.0,-1.0,0.0
2023-11-02,Vitamins,2,1991.96,4.0,20.0,Pharmacy,Gole-Doshi,1.0,4.0,5.0,3.5,1.0,0.0
2023-11-03,Vitamins,2,1664.12,2.0,19.0,Pharmacy,Kara-Golla,2.0,4.0,2.0,4.0,0.0,-2.0
2023-11-05,Vitamins,7,4436.9,2.6666666666666665,25.333333333333332,Pharmacy,Shah and Sons,2.0,2.0,3.0,5.0,5.0,0.6666666666666665
2023-11-09,Vitamins,1,832.06,5.0,17.0,Pharmacy,Kara-Golla,7.0,2.6666666666666665,1.0,5.0,-6.0,2.3333333333333335
2023-11-17,Vitamins,3,2827.11,3.0,24.0,Pharmacy,Sundaram Inc,1.0,5.0,3.0,4.0,2.0,-2.0
2023-11-18,Vitamins,1,342.94,4.0,22.0,Pharmacy,Shah and Sons,3.0,3.0,2.0,4.0,-2.0,1.0
2023-11-22,Vitamins,3,2496.18,3.0,5.0,Pharmacy,Kara-Golla,1.0,4.0,1.0,4.0,2.0,-1.0
2023-11-24,Vitamins,2,1603.62,4.0,21.0,Pharmacy,"Sura, Pillay and Mammen",3.0,3.0,2.0,4.0,-1.0,1.0
2023-11-29,Vitamins,1,183.76,4.0,32.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",2.0,4.0,2.0,2.0,-1.0,0.0
2023-12-03,Vitamins,1,342.94,3.0,19.0,Pharmacy,Shah and Sons,1.0,4.0,7.0,2.6666666666666665,0.0,-1.0
2023-12-04,Vitamins,3,1028.82,3.0,32.0,Pharmacy,Shah and Sons,1.0,3.0,1.0,5.0,2.0,0.0
2023-12-09,Vitamins,1,517.77,2.0,7.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,3.0,3.0,3.0,-2.0,-1.0
2023-12-10,Vitamins,1,832.06,4.0,7.0,Pharmacy,Kara-Golla,1.0,2.0,1.0,4.0,0.0,2.0
2023-12-17,Vitamins,5,4031.8999999999996,3.0,16.0,Pharmacy,Parsa-Bala,1.0,4.0,3.0,3.0,4.0,-1.0
2023-12-21,Vitamins,1,995.98,4.0,22.0,Pharmacy,Gole-Doshi,5.0,3.0,2.0,4.0,-4.0,1.0
2023-12-23,Vitamins,4,3010.87,3.5,18.5,Pharmacy,Sundaram Inc,1.0,4.0,1.0,4.0,3.0,-0.5
2023-12-24,Vitamins,1,942.37,4.0,27.0,Pharmacy,Sundaram Inc,4.0,3.5,1.0,3.0,-3.0,0.5
2023-12-25,Vitamins,1,832.06,5.0,14.0,Pharmacy,Kara-Golla,1.0,4.0,3.0,3.0,0.0,1.0
2023-12-28,Vitamins,3,2716.8,4.0,18.0,Pharmacy,Sundaram Inc,1.0,5.0,1.0,2.0,2.0,-1.0
2023-12-29,Vitamins,2,957.58,3.0,23.0,Pharmacy,"Magar, Gara and Garg",3.0,4.0,1.0,4.0,-1.0,-1.0
2024-01-02,Vitamins,2,1991.96,3.0,24.0,Pharmacy,Gole-Doshi,2.0,3.0,5.0,3.0,0.0,0.0
2024-01-11,Vitamins,2,1664.12,1.0,15.0,Pharmacy,Kara-Golla,2.0,3.0,1.0,4.0,0.0,-2.0
2024-01-13,Vitamins,2,957.58,3.0,8.0,Pharmacy,"Magar, Gara and Garg",2.0,1.0,4.0,3.5,0.0,2.0
2024-01-16,Vitamins,2,367.52,5.0,36.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",2.0,3.0,1.0,4.0,0.0,2.0
2024-01-22,Vitamins,3,1553.31,4.0,15.0,Pharmacy,"Pai, Kashyap and Ramachandran",2.0,5.0,1.0,5.0,1.0,-1.0
2024-01-24,Vitamins,1,517.77,4.0,16.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,4.0,3.0,4.0,-2.0,0.0
2024-01-27,Vitamins,3,2987.94,1.0,24.0,Pharmacy,Gole-Doshi,1.0,4.0,2.0,3.0,2.0,-3.0
2024-01-31,Vitamins,1,517.77,3.0,44.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,1.0,2.0,3.0,-2.0,2.0
2024-02-01,Vitamins,2,1884.74,4.0,18.0,Pharmacy,Sundaram Inc,1.0,3.0,2.0,1.0,1.0,1.0
2024-02-02,Vitamins,2,1991.96,4.0,10.0,Pharmacy,Gole-Doshi,2.0,4.0,2.0,3.0,0.0,0.0
2024-02-03,Vitamins,2,1035.54,4.0,21.0,Pharmacy,"Pai, Kashyap and Ramachandran",2.0,4.0,2.0,5.0,0.0,0.0
2024-02-09,Vitamins,2,1431.44,4.0,19.0,Pharmacy,Parsa-Bala,2.0,4.0,3.0,4.0,0.0,0.0
2024-02-11,Vitamins,2,1704.04,4.0,7.0,Pharmacy,"Garg, Kari and Kapur",2.0,4.0,1.0,4.0,0.0,0.0
2024-02-18,Vitamins,1,942.37,4.0,12.0,Pharmacy,Sundaram Inc,2.0,4.0,3.0,1.0,-1.0,0.0
2024-02-21,Vitamins,2,685.88,5.0,13.0,Pharmacy,Shah and Sons,1.0,4.0,1.0,3.0,1.0,1.0
2024-03-01,Vitamins,2,1884.74,4.0,15.0,Pharmacy,Sundaram Inc,2.0,5.0,2.0,4.0,0.0,-1.0
2024-03-05,Vitamins,2,1603.62,3.0,5.0,Pharmacy,"Sura, Pillay and Mammen",2.0,4.0,2.0,4.0,0.0,-1.0
2024-03-12,Vitamins,6,4016.76,4.5,32.5,Pharmacy,Shah and Sons,2.0,3.0,2.0,4.0,4.0,1.5
2024-03-15,Vitamins,4,3823.09,4.0,24.5,Pharmacy,Gole-Doshi,6.0,4.5,2.0,4.0,-2.0,-0.5
2024-03-25,Vitamins,1,942.37,4.0,17.0,Pharmacy,Sundaram Inc,4.0,4.0,2.0,4.0,-3.0,0.0
2024-03-29,Vitamins,8,7011.42,3.0,22.666666666666668,Pharmacy,Gole-Doshi,1.0,4.0,1.0,4.0,7.0,-1.0
2024-03-31,Vitamins,3,1553.31,1.0,16.0,Pharmacy,"Pai, Kashyap and Ramachandran",8.0,3.0,2.0,5.0,-5.0,-2.0
2024-04-08,Vitamins,2,1035.54,4.0,48.0,Pharmacy,"Pai, Kashyap and Ramachandran",3.0,1.0,2.0,4.0,-1.0,3.0
2024-04-13,Vitamins,3,1553.31,5.0,39.0,Pharmacy,"Pai, Kashyap and Ramachandran",2.0,4.0,2.0,3.0,1.0,1.0
2024-04-18,Vitamins,1,995.98,3.0,16.0,Pharmacy,Gole-Doshi,3.0,5.0,6.0,4.5,-2.0,-2.0
2024-04-22,Vitamins,1,942.37,3.0,16.0,Pharmacy,Sundaram Inc,1.0,3.0,4.0,4.0,0.0,0.0
2024-04-24,Vitamins,1,832.06,1.0,24.0,Pharmacy,Kara-Golla,1.0,3.0,1.0,4.0,0.0,-2.0
2024-04-27,Vitamins,2,1035.54,5.0,31.0,Pharmacy,"Pai, Kashyap and Ramachandran",1.0,1.0,8.0,3.0,1.0,4.0
2024-04-29,Vitamins,3,2987.94,3.0,19.0,Pharmacy,Gole-Doshi,2.0,5.0,3.0,1.0,1.0,-2.0
2024-05-01,Vitamins,3,2405.43,5.0,13.0,Pharmacy,"Sura, Pillay and Mammen",3.0,3.0,2.0,4.0,0.0,2.0
2024-05-06,Vitamins,2,367.52,4.0,20.0,Pharmacy,"Ramanathan, Joshi and Srinivasan",3.0,5.0,3.0,5.0,-1.0,-1.0
2024-05-07,Vitamins,5,4819.07,2.5,32.0,Pharmacy,Sundaram Inc,2.0,4.0,1.0,3.0,3.0,-1.5
2024-05-12,Vitamins,4,3121.1499999999996,3.5,21.0,Pharmacy,"Sura, Pillay and Mammen",5.0,2.5,1.0,3.0,-1.0,1.0
2024-05-15,Vitamins,3,2147.16,4.0,22.0,Pharmacy,Parsa-Bala,4.0,3.5,1.0,1.0,-1.0,0.5
